valor_emprestimo,valor_financiado,valor_financiado_investidores,prazo,taxa_juros,parcela,cargo,tempo_emprego,propriedade_casa,renda_anual,status_verificacao,status_emprestimo,finalidade,titulo,estado,dti,inadimplencia_2anos,consultas_ultimos_6meses,contas_abertas,registros_publicos,saldo_renovavel,utilizacao_renovavel,total_contas,status_lista_inicial,principal_pendente,principal_pendente_investidores,pagamento_total,pagamento_total_investidores,total_principal_recebido,total_juros_recebidos,valor_ultimo_pagamento,cobrancas_12_meses_exc_med,contas_atualmente_inadimplentes,total_cobrancas,saldo_atual_total,limite_total_renovavel,score_credito
15000,15000,15000,60,13.67,346.47,11,0,2,85000.0,2,0,1,2,4,14.4,0,2,7,0,12976,90.7,9,1,14824.4,14824.4,335.08,335.08,175.6,159.48,346.47,0,0,0,30258,14300,C
7000,7000,7000,36,12.69,234.82,8,8,0,67500.0,0,0,1,2,36,22.19,0,3,23,0,7070,57.0,27,0,6009.37,6009.37,1438.52,1438.52,990.63,447.89,234.82,0,0,0,101972,12330,C
13300,13300,13300,36,16.55,471.21,11,7,0,65000.0,2,0,2,3,40,1.86,0,1,4,0,2403,53.4,12,0,12124.84,12124.84,1854.27,1854.27,1175.16,679.11,471.21,0,0,0,116651,4500,D
3200,3200,3200,36,19.19,117.61,19,10,2,90000.0,2,0,8,10,4,14.13,0,2,12,0,32628,86.8,32,0,2857.17,2857.17,581.23,581.23,342.83,238.4,117.61,0,0,95,99389,37600,E
30000,30000,30000,36,14.65,1034.83,12,3,1,80000.0,0,0,2,3,41,19.25,0,4,15,0,20257,63.0,32,1,24417.15,24417.15,8229.81,8229.81,5582.85,2646.96,1034.83,0,0,0,67899,32170,C
35000,35000,35000,60,17.57,880.61,20,2,0,400000.0,2,0,2,3,9,10.63,0,1,11,0,97683,89.1,31,1,31066.2,31066.2,8771.94,8771.94,3933.8,4838.14,880.61,0,0,0,552725,104100,D
25000,25000,25000,36,7.89,782.15,12,10,0,106000.0,1,0,2,3,25,12.74,0,0,10,0,31063,52.7,12,0,17976.61,17976.61,8592.69,8592.69,7023.39,1569.3,782.15,0,0,0,377985,58900,A
17000,17000,16975,60,16.99,422.41,19,7,2,48000.0,1,0,2,3,41,28.55,2,1,19,0,10676,63.5,42,0,15062.57,15040.42,4223.02,4216.81,1937.43,2285.59,422.41,0,0,0,58223,16800,D
20000,20000,20000,36,9.99,645.25,24,3,0,65000.0,0,0,2,3,21,26.22,2,0,10,0,15330,55.7,17,1,17566.06,17566.06,3215.15,3215.15,2433.94,781.21,645.25,0,0,0,206431,27500,B
7000,7000,7000,36,8.18,219.94,11,3,0,35000.0,1,0,2,3,20,17.28,0,0,6,0,6941,30.4,24,1,5223.97,5223.97,2193.04,2193.04,1776.03,417.01,219.94,0,0,0,119852,22800,B
30000,30000,30000,36,12.69,1006.35,8,10,0,147500.0,2,0,2,3,16,20.7,2,0,16,0,26648,90.9,28,1,26480.85,26480.85,5010.6,5010.6,3519.15,1491.45,1006.35,0,0,0,403481,29300,C
14600,14600,14600,60,16.55,359.33,5,5,0,58900.0,1,0,2,3,43,20.05,0,0,12,0,34596,70.0,25,1,13788.05,13788.05,1769.8,1769.8,811.95,957.85,359.33,0,0,0,174617,48600,D
6925,6925,6925,36,18.84,253.29,21,2,2,91000.0,1,0,6,8,30,10.71,1,3,12,0,2064,20.6,24,0,5702.87,5702.87,2019.07,2019.07,1222.13,796.94,253.29,0,0,15061,28428,10000,E
9850,9850,9850,36,19.99,366.02,11,0,0,60000.0,1,0,2,3,9,32.18,1,1,15,0,75248,66.7,40,0,7434.13,7434.13,4015.28,4015.28,2415.87,1599.41,366.02,0,0,433,332893,92600,E
20000,20000,20000,36,12.29,667.06,0,2,0,134000.0,2,0,2,3,42,14.78,2,3,17,0,35880,27.0,35,0,17641.04,17641.04,3321.64,3321.64,2358.96,962.68,667.06,0,0,0,301062,134501,C
13675,13675,13650,60,19.99,362.23,9,10,0,63000.0,1,2,2,3,8,33.9,2,3,9,0,3188,38.0,26,0,13403.91,13379.4,686.49,685.23,271.09,415.4,362.23,0,0,0,205810,8400,E
5000,5000,5000,36,14.65,172.48,8,2,2,45000.0,1,0,2,3,3,8.88,0,0,16,0,2270,35.5,17,0,4546.02,4546.02,685.85,685.85,453.98,231.87,172.48,0,0,0,40726,6400,C
5000,5000,5000,36,15.61,174.83,21,5,0,75000.0,2,0,9,11,4,5.74,0,1,16,0,9327,46.9,28,1,4666.34,4666.34,535.32,535.32,333.66,201.66,174.83,0,0,2040,291024,19900,D
9000,9000,9000,36,6.24,274.78,13,5,2,50000.0,1,0,2,3,41,32.56,0,0,18,0,8789,23.3,21,0,7614.21,7614.21,1645.56,1645.56,1385.79,259.77,274.78,0,0,0,49925,37800,A
2400,2400,2400,36,10.99,78.57,2,5,2,33000.0,1,0,9,11,43,18.62,0,0,24,1,4547,55.5,38,1,2052.59,2052.59,469.95,469.95,347.41,122.54,78.57,0,0,0,68591,8200,B
6500,6500,6375,36,18.25,235.81,6,2,0,115000.0,2,0,0,1,41,32.4,0,3,18,0,5363,52.6,32,0,5794.07,5682.65,1165.87,1143.45,705.93,459.94,235.81,0,0,100,266436,10200,E
7800,7800,7800,36,13.99,266.55,2,8,2,45200.0,1,0,2,3,13,30.7,0,2,20,0,11355,53.1,31,0,6336.4,6336.4,2120.28,2120.28,1463.6,656.68,266.55,0,0,0,125125,21400,C
5975,5975,5975,36,15.61,208.92,11,10,2,65000.0,0,0,6,8,9,28.21,0,1,17,2,12400,83.8,36,1,4876.39,4876.39,1666.18,1666.18,1098.61,567.57,208.92,0,0,0,53623,14800,D
24000,24000,24000,60,9.99,509.82,12,10,0,100000.0,1,0,2,3,41,15.42,0,0,13,0,29587,36.0,47,1,20252.19,20252.19,5584.88,5584.88,3747.81,1837.07,509.82,0,0,0,394676,82200,B
20000,20000,20000,36,9.99,645.25,4,9,2,146000.0,2,0,2,3,17,16.25,0,0,7,1,8505,51.2,10,1,16056.53,16056.53,5150.9,5150.9,3943.47,1207.43,645.25,0,0,0,58080,16600,B
11200,11200,11175,36,9.17,357.05,19,8,0,45000.0,1,0,2,3,22,27.31,0,0,29,0,9744,62.1,38,0,9255.63,9234.97,2487.94,2482.39,1944.37,543.57,357.05,0,0,0,282707,15700,B
20000,20000,20000,60,16.55,492.23,21,10,0,90000.0,1,0,2,3,23,14.67,0,0,10,0,6616,35.2,32,1,18656.02,18656.02,2934.99,2934.99,1343.98,1591.01,492.23,0,0,0,165502,18800,D
25000,25000,25000,60,21.67,685.8,13,10,0,86000.0,1,0,2,3,32,21.77,0,1,12,0,18114,92.9,24,1,22731.99,22731.99,6307.64,6307.64,2268.01,4039.63,685.8,0,0,0,186943,19500,E
24000,24000,24000,36,16.55,850.31,11,4,2,60000.0,0,4,6,8,18,29.62,2,0,8,0,2784,64.7,32,1,22954.22,22954.22,1656.49,1656.49,1045.78,610.71,850.31,0,0,0,23505,4300,D
5200,5200,5200,36,9.17,165.78,25,10,2,80000.0,1,0,1,2,29,13.88,0,0,5,1,8049,59.6,18,1,5073.96,5073.96,160.48,160.48,126.04,34.44,165.78,0,0,0,18573,13500,B
10800,10800,10800,36,7.26,334.76,14,10,0,60000.0,2,0,1,2,32,28.44,1,1,14,0,105859,87.0,23,1,9712.5,9712.5,1334.68,1334.68,1087.5,247.18,334.76,0,0,0,130198,121909,A
30000,30000,30000,36,9.17,956.37,23,10,2,375000.0,2,0,9,11,32,2.68,0,2,14,7,5139,9.4,29,1,27801.93,27801.93,2838.54,2838.54,2198.07,640.47,956.37,0,0,0,8597,54500,B
12000,12000,12000,36,9.99,387.15,15,0,0,115000.0,0,0,2,3,4,15.65,0,0,14,0,3361,11.5,23,1,11423.11,11423.11,767.64,767.64,576.89,190.75,387.15,0,0,0,335842,29200,B
28000,28000,28000,36,6.24,854.87,8,10,0,85000.0,2,0,2,3,41,19.81,0,0,10,0,148612,32.3,18,1,26577.77,26577.77,1690.33,1690.33,1422.23,268.1,854.87,0,0,0,531603,302000,A
20000,20000,20000,36,8.18,628.39,15,10,0,150000.0,1,0,2,3,4,4.63,0,1,8,0,14665,67.3,25,1,7731.79,7731.79,13228.28,13228.28,12268.21,960.07,628.39,0,0,0,364845,21800,B
17500,17500,17500,60,12.99,398.09,19,3,2,55000.0,1,0,1,2,12,16.09,0,1,8,0,16734,86.3,14,1,15076.47,15076.47,4353.73,4353.73,2423.53,1930.2,398.09,0,0,0,83594,19400,C
35000,35000,35000,36,9.17,1115.77,16,6,0,115000.0,2,0,2,3,10,14.52,1,0,13,4,30582,78.8,26,0,28923.94,28923.94,7792.56,7792.56,6076.06,1716.5,1115.77,0,0,0,56154,38800,B
15700,15700,15700,36,8.19,493.36,16,10,0,75000.0,1,0,1,2,10,10.59,0,0,8,1,12696,74.2,15,0,10887.52,10887.52,5913.18,5913.18,4812.48,1100.7,493.36,0,0,0,204125,17100,A
20000,20000,20000,60,13.67,461.96,5,2,2,65000.0,1,0,2,3,35,9.08,0,1,7,0,6589,30.4,19,1,19765.87,19765.87,431.58,431.58,234.13,197.45,461.96,0,0,0,13406,21700,C
5000,5000,5000,36,10.99,163.67,8,10,0,64000.0,0,0,1,2,25,30.67,3,0,19,0,42077,80.1,52,1,3899.4,3899.4,1491.34,1491.34,1100.6,390.74,163.67,0,0,0,212581,52500,B
35000,35000,35000,60,18.55,899.28,13,10,2,110000.0,2,0,2,3,7,32.8,1,0,15,0,27030,35.2,48,0,32373.0,32373.0,6258.89,6258.89,2627.0,3631.89,899.28,0,0,0,88844,76700,E
11650,11650,11650,36,13.99,398.12,19,5,0,57000.0,1,0,2,3,4,22.21,0,0,9,0,28142,89.6,31,1,10853.89,10853.89,1176.25,1176.25,796.11,380.14,398.12,0,0,0,345110,31400,C
15000,15000,15000,36,7.89,469.29,8,2,1,95000.0,1,0,2,3,36,16.61,0,0,14,4,7576,35.9,36,1,12353.6,12353.6,3278.45,3278.45,2646.4,632.05,469.29,0,0,0,49731,21100,A
5600,5600,5600,36,14.65,193.17,8,1,2,52500.0,2,0,9,11,9,30.35,0,1,13,1,11291,62.0,18,1,4827.95,4827.95,1154.46,1154.46,772.05,382.41,193.17,0,0,0,44058,18250,C
9000,9000,9000,36,7.26,278.97,5,2,2,47000.0,0,0,1,2,18,10.85,1,0,6,0,5849,38.5,27,1,7399.55,7399.55,1945.53,1945.53,1600.45,345.08,278.97,0,0,0,14519,15200,A
2000,2000,2000,36,9.99,64.53,14,9,2,75000.0,0,0,1,2,45,16.29,1,0,14,0,16855,88.7,34,0,1554.45,1554.45,578.55,578.55,445.55,133.0,64.53,0,1,0,42941,19000,B
28000,28000,28000,60,20.99,757.34,18,10,2,56000.0,2,0,2,3,4,24.88,0,1,8,1,8305,37.7,23,0,26901.3,26901.3,2996.71,2996.71,1098.7,1898.01,757.34,0,0,0,43639,22000,E
21000,21000,21000,36,6.89,647.37,3,2,0,120000.0,1,0,4,6,11,3.51,0,0,8,0,4737,13.2,49,1,19943.39,19943.39,1278.66,1278.66,1056.61,222.05,647.37,0,0,0,288563,36000,A
15000,15000,15000,60,13.33,343.84,22,3,2,96000.0,1,0,2,3,4,13.44,0,0,11,1,15979,53.3,36,1,14094.02,14094.02,1696.98,1696.98,905.98,791.0,343.84,0,0,0,127392,30000,C
21725,21725,21600,60,19.99,575.46,7,7,2,70000.0,0,0,2,3,4,26.99,0,0,24,0,23020,48.1,40,0,20849.19,20729.23,2253.59,2240.62,875.81,1377.78,575.46,0,0,0,109419,47900,E
18000,18000,18000,60,10.99,391.28,18,9,0,90000.0,1,0,2,3,4,20.93,0,0,11,0,24310,88.7,22,1,16370.77,16370.77,2727.97,2727.97,1629.23,1098.74,391.28,0,0,0,314090,27400,B
25000,25000,25000,36,5.32,752.87,11,6,0,180000.0,0,0,1,2,43,16.83,1,0,12,0,15544,52.0,29,1,21761.23,21761.23,3756.96,3756.96,3238.77,518.19,752.87,0,0,0,1084077,29900,A
27000,27000,26925,60,18.99,700.25,17,10,0,98000.0,2,0,2,3,4,19.35,0,0,7,0,233,4.3,21,0,26449.73,26376.26,1372.02,1368.21,550.27,821.75,700.25,0,0,0,278968,5400,E
10000,10000,10000,60,11.53,220.08,5,4,0,26400.0,2,0,2,3,41,13.23,0,0,14,0,1974,7.0,32,0,8568.59,8568.59,2368.62,2368.62,1431.41,937.21,183.83,0,0,0,117021,28400,B
6025,6025,6025,36,19.19,221.44,7,3,2,42000.0,2,0,8,10,32,17.57,1,1,15,0,3771,35.2,18,0,5379.22,5379.22,1100.78,1100.78,645.78,455.0,221.44,0,0,479,9290,10700,E
18000,18000,18000,60,19.99,476.79,5,1,0,45000.0,0,0,2,3,20,16.35,0,4,5,1,3519,29.8,13,0,16893.15,16893.15,2840.75,2840.75,1106.85,1733.9,476.79,0,0,5243,152963,11800,E
23500,23500,23500,60,14.65,554.76,11,3,0,51700.0,1,0,2,3,41,28.25,0,0,12,1,10516,52.6,37,1,20968.08,20968.08,4954.59,4954.59,2531.92,2422.67,554.76,0,0,0,136207,20000,C
11025,11025,11025,36,18.25,399.97,21,3,2,38597.0,2,0,1,2,32,7.21,0,0,7,1,6684,53.5,11,0,10556.87,10556.87,788.76,788.76,468.13,320.63,399.97,0,0,0,6684,12500,E
15000,15000,14975,36,11.53,494.86,13,2,0,94500.0,2,0,2,3,9,0.93,1,0,10,1,1166,8.0,20,0,10951.12,10932.87,5419.44,5410.41,4048.88,1370.56,494.86,0,0,0,287995,14500,B
35000,35000,35000,36,8.18,1099.69,25,10,0,95000.0,2,0,2,3,4,24.98,0,2,15,0,56326,53.9,46,0,27944.53,27944.53,8781.61,8781.61,7055.47,1726.14,1099.69,0,0,0,372029,104500,B
25000,25000,25000,36,11.53,824.76,11,10,0,90000.0,0,0,2,3,9,19.13,0,2,28,4,10454,16.0,49,1,23229.44,23229.44,2458.27,2458.27,1770.56,687.71,824.76,0,0,0,38910,65300,B
20000,20000,20000,60,19.99,529.77,19,10,1,50000.0,2,0,2,3,41,39.32,2,2,14,0,16255,79.3,36,0,19193.72,19193.72,2096.87,2096.87,806.28,1290.59,529.77,0,0,0,64812,20500,E
24000,24000,24000,60,12.69,542.28,22,10,0,94000.0,2,0,1,2,41,31.87,0,1,19,0,5869,39.9,35,1,22526.77,22526.77,2677.56,2677.56,1473.23,1204.33,542.28,0,0,0,59900,14700,C
20000,20000,20000,36,8.18,628.39,19,10,2,87000.0,2,0,4,6,32,11.4,0,0,9,0,6892,86.1,23,0,17505.95,17505.95,3160.12,3160.12,2494.05,666.07,628.39,0,0,1757,24125,8000,B
18300,18300,18300,60,20.99,494.98,10,10,0,101937.13,2,0,1,2,40,11.28,1,1,9,2,8253,97.1,18,1,18125.12,18125.12,473.64,473.64,174.88,298.76,494.98,0,0,0,250729,8500,E
11950,11950,11950,60,19.19,311.25,19,10,0,68000.0,2,0,2,3,36,32.44,0,1,11,0,9171,97.6,21,1,11457.75,11457.75,1232.26,1232.26,492.25,740.01,311.25,0,0,0,325445,9400,E
21000,21000,21000,60,14.65,495.74,12,5,0,155000.0,0,0,4,6,13,4.13,0,1,18,0,23997,72.5,34,1,19261.81,19261.81,3436.0,3436.0,1738.19,1697.81,495.74,0,0,5733,151369,33100,C
20000,20000,20000,36,5.32,602.3,6,10,0,90000.0,1,0,2,3,46,16.37,0,0,12,0,18985,21.5,29,1,16356.39,16356.39,4210.19,4210.19,3643.61,566.58,602.3,0,0,0,151326,88500,A
10000,10000,10000,36,9.17,318.79,18,3,0,60000.0,0,0,2,3,36,31.24,0,0,26,0,29089,70.1,52,0,8008.35,8008.35,2545.23,2545.23,1991.65,553.58,318.79,0,0,0,191387,41500,B
18050,18050,18025,60,17.57,454.14,12,10,0,65000.0,1,0,2,3,9,8.36,0,0,5,0,6805,68.7,7,0,17472.05,17447.85,1344.8,1342.94,577.95,766.85,454.14,0,0,0,125355,9900,D
4000,4000,4000,36,12.29,133.42,8,10,0,55000.0,0,0,1,2,20,2.49,0,1,11,1,3508,25.8,27,0,3624.47,3624.47,530.95,530.95,375.53,155.42,133.42,0,0,0,3508,13600,C
20000,20000,20000,60,16.99,496.95,19,2,2,56000.0,1,0,2,3,17,21.36,1,0,18,0,17292,66.0,26,1,17720.69,17720.69,4950.62,4950.62,2279.31,2671.31,496.95,0,0,0,148739,26200,D
12000,12000,12000,36,12.29,400.24,8,10,0,100000.0,0,0,1,2,31,13.54,0,1,15,0,19038,57.7,36,0,9095.23,9095.23,3994.21,3994.21,2904.77,1089.44,400.24,0,0,0,296574,33000,C
19725,19725,19725,60,18.84,509.95,19,10,2,55000.0,1,0,2,3,9,24.81,0,0,31,0,23950,57.7,76,1,17805.16,17805.16,4548.26,4548.26,1919.84,2628.42,509.95,0,0,0,182836,41500,E
12000,12000,12000,36,12.05,398.86,2,5,2,45000.0,2,0,2,3,4,29.52,0,1,11,0,14547,49.6,17,1,11440.48,11440.48,789.69,789.69,559.52,230.17,398.86,0,0,0,46670,29300,C
24000,24000,24000,36,17.86,865.98,8,10,0,135000.0,0,0,2,3,20,16.21,0,2,18,0,15480,56.3,63,1,22450.83,22450.83,2550.31,2550.31,1549.17,1001.14,865.98,0,0,41,264006,27500,D
4000,4000,4000,36,14.65,137.98,8,2,2,72000.0,2,0,8,10,9,38.4,0,0,17,0,20263,45.3,25,1,3729.28,3729.28,407.43,407.43,270.72,136.71,137.98,0,0,1785,58141,44700,C
15000,15000,15000,36,9.17,478.19,8,1,2,111500.0,0,0,1,2,4,23.48,2,1,14,0,34259,53.7,15,0,12395.95,12395.95,3328.23,3328.23,2604.05,724.18,478.19,0,0,0,38749,63800,B
7000,7000,7000,36,8.18,219.94,18,8,2,55000.0,2,0,1,2,5,26.23,0,0,13,1,11409,32.2,26,1,5223.97,5223.97,2196.22,2196.22,1776.03,420.19,219.94,0,0,0,43455,35400,B
20000,20000,20000,36,6.92,616.82,14,4,0,210000.0,1,0,2,3,9,18.8,0,0,19,0,22157,52.6,42,1,15381.1,15381.1,5543.69,5543.69,4618.9,924.79,616.82,0,0,0,222178,42100,A
35000,35000,35000,60,20.49,936.86,17,4,0,245000.0,2,0,11,0,4,5.61,0,1,6,2,1490,6.1,16,1,32118.27,32118.27,7455.04,7455.04,2881.73,4573.31,936.86,0,0,0,392728,24600,E
8400,8400,8400,36,11.99,278.97,25,10,0,60000.0,0,0,4,14,40,25.48,0,0,18,0,12331,43.0,33,1,6144.1,6144.1,3063.07,3063.07,2255.9,807.17,278.97,0,0,0,152968,28700,B
15000,15000,15000,36,12.69,503.18,8,6,2,130000.0,1,0,9,11,41,16.31,0,0,5,0,37773,96.6,11,0,12877.24,12877.24,3008.5,3008.5,2122.76,885.74,503.18,0,0,0,52144,39100,C
8000,8000,8000,36,5.32,240.92,10,1,1,103000.0,0,0,4,6,36,8.6,0,0,8,0,14765,37.2,24,1,6542.56,6542.56,1681.71,1681.71,1457.44,224.27,240.92,0,0,1654,330990,39700,A
25000,25000,25000,36,20.99,941.75,8,1,2,75600.0,1,0,2,3,38,23.27,0,1,9,0,9426,46.4,14,0,21277.99,21277.99,6563.1,6563.1,3722.01,2841.09,941.75,0,0,0,61288,20300,E
7500,7500,7500,36,12.29,250.15,19,1,2,46000.0,0,0,2,3,41,29.61,0,0,17,0,7705,82.0,25,0,6062.56,6062.56,1996.08,1996.08,1437.44,558.64,250.15,0,0,0,72593,9400,C
14000,14000,14000,60,13.99,325.69,8,9,2,75000.0,0,0,2,3,25,21.6,0,0,10,1,6329,70.3,25,1,12996.3,12996.3,1932.38,1932.38,1003.7,928.68,325.69,0,0,0,46996,9000,C
33000,33000,33000,60,18.25,842.48,13,10,2,97000.0,2,0,2,3,32,9.19,0,0,10,0,16640,61.2,21,1,29741.3,29741.3,7548.86,7548.86,3258.7,4290.16,842.48,0,0,0,30135,27200,E
8000,8000,8000,36,13.67,272.15,0,3,0,85000.0,1,0,1,2,41,38.11,0,1,12,0,90820,87.9,28,1,7635.9,7635.9,538.22,538.22,364.1,174.12,272.15,0,0,0,240594,103300,C
35000,35000,35000,60,13.33,802.29,10,4,0,158000.0,1,0,2,3,22,15.17,0,2,15,0,41772,43.4,30,0,32007.25,32007.25,5674.21,5674.21,2992.75,2681.46,886.39,0,0,0,490360,96300,C
12000,12000,12000,60,17.57,301.93,1,8,2,60000.0,1,0,1,2,9,18.45,0,0,9,0,17635,98.0,15,1,10795.07,10795.07,2705.66,2705.66,1204.93,1500.73,301.93,0,0,0,33002,18000,D
28000,28000,28000,60,9.99,594.78,22,4,1,130000.0,2,0,2,3,25,20.12,0,0,17,0,29819,35.0,38,1,26535.11,26535.11,2394.66,2394.66,1464.89,929.77,594.78,0,0,0,91034,85100,B
10800,10800,10800,60,18.2,275.43,6,3,2,75000.0,2,0,2,3,12,13.3,0,2,6,1,11330,80.4,19,1,10575.05,10575.05,539.94,539.94,224.95,314.99,275.43,0,0,0,28087,14100,E
17175,17175,17175,60,18.99,445.44,16,10,2,78000.0,1,0,2,3,4,6.71,0,0,9,1,8582,70.3,10,1,17001.35,17001.35,427.32,427.32,173.65,253.67,445.44,0,0,0,17157,12200,E
12900,12900,12900,36,6.89,397.67,16,5,0,75000.0,1,0,2,3,13,14.1,0,1,18,0,5182,17.3,29,0,11923.61,11923.61,1188.07,1188.07,976.39,211.68,397.67,0,0,746,18887,29943,A
18375,18375,18375,36,14.99,636.89,0,4,0,60000.0,0,0,1,2,20,30.6,0,0,12,0,35031,84.6,27,0,13603.46,13603.46,6990.49,6990.49,4771.54,2218.95,636.89,0,0,0,239800,41400,C
5600,5600,5600,36,7.89,175.2,5,2,1,60000.0,1,0,0,1,32,22.66,0,0,10,0,3057,16.2,11,1,5041.0,5041.0,698.35,698.35,559.0,139.35,175.2,0,0,0,36873,18900,A
15000,15000,15000,60,18.84,387.79,1,9,0,120000.0,1,0,4,6,18,11.51,0,1,10,0,7540,85.7,15,1,13540.09,13540.09,3458.71,3458.71,1459.91,1998.8,387.79,0,0,0,317066,8800,E
14400,14400,14400,36,7.89,450.52,8,2,1,64000.0,1,0,1,2,24,18.32,1,1,15,0,17177,44.5,47,1,13325.45,13325.45,1335.78,1335.78,1074.55,261.23,450.52,0,0,0,26417,38600,A
18000,18000,18000,36,8.18,565.56,9,7,0,130003.0,1,0,2,3,41,6.54,0,0,8,0,8887,48.6,21,0,15755.31,15755.31,2811.44,2811.44,2244.69,566.75,565.56,0,0,142,208279,18300,B
2500,2500,2500,36,13.66,85.04,8,10,2,30000.0,0,0,7,9,10,37.51,0,0,10,0,4493,34.6,18,0,1840.94,1840.94,931.65,931.65,659.06,272.59,85.04,0,0,0,24536,13000,C
11975,11975,11975,36,15.61,418.71,8,10,0,80000.0,1,0,2,3,32,18.45,1,1,4,1,4886,65.0,19,1,10625.67,10625.67,2072.78,2072.78,1349.33,723.45,418.71,0,0,0,228522,7500,D
12000,12000,12000,36,7.26,371.96,12,7,2,114000.0,0,0,4,6,22,11.4,0,1,16,2,160,0.4,18,0,11096.48,11096.48,1106.2,1106.2,903.52,202.68,371.96,0,0,0,37560,43100,A
20000,20000,20000,60,14.33,468.8,7,3,2,40000.0,1,0,2,3,41,28.74,1,1,7,0,6560,56.1,11,1,19770.03,19770.03,532.49,532.49,229.97,302.52,548.41,0,0,0,29897,11700,C
5000,5000,5000,36,8.38,157.56,5,7,2,35000.0,1,0,1,2,19,15.98,0,2,3,0,4384,71.9,8,1,4877.36,4877.36,152.9,152.9,122.64,30.26,157.56,0,0,0,24144,6100,B
17925,17925,17925,60,20.99,484.84,15,10,2,83000.0,0,0,9,11,20,17.52,0,0,10,1,1543,10.9,29,1,17038.0,17038.0,2403.3,2403.3,887.0,1516.3,484.84,0,0,0,98028,14100,E
20000,20000,20000,60,9.17,416.82,14,10,0,110000.0,1,0,2,3,29,14.62,1,2,11,0,15517,63.0,26,0,18931.89,18931.89,1657.09,1657.09,1068.11,588.98,416.82,0,0,0,347162,24800,B
10000,10000,10000,36,10.49,324.98,19,6,2,68000.0,0,0,1,2,4,14.07,0,0,13,0,8063,87.6,26,0,7008.1,7008.1,3888.1,3888.1,2991.9,896.2,324.98,0,0,0,43894,9200,B
3000,3000,3000,36,11.44,98.85,19,3,0,50000.0,2,0,9,11,4,2.62,0,1,4,0,4479,99.5,32,0,1094.52,1094.52,2187.18,2187.18,1905.48,281.7,1020.0,0,0,0,574338,4500,B
17400,17400,17400,60,13.99,404.78,19,10,0,80000.0,1,0,2,3,4,14.81,0,0,9,0,19876,86.8,34,1,16366.56,16366.56,2010.38,2010.38,1033.44,976.94,404.78,0,0,0,362595,22900,C
35000,35000,35000,36,14.65,1207.3,13,10,0,100000.0,2,0,2,3,33,22.0,0,0,14,0,297463,65.8,32,0,26757.15,26757.15,12016.03,12016.03,8242.85,3773.18,1207.3,0,0,0,310133,361500,C
35000,35000,35000,60,17.57,880.61,5,6,0,85000.0,2,0,2,3,43,11.32,0,0,11,0,30388,53.8,19,1,32306.94,32306.94,6130.11,6130.11,2693.06,3437.05,880.61,0,0,0,387777,56500,D
8000,8000,8000,36,16.99,285.19,11,1,2,60000.0,0,0,11,0,32,9.81,0,0,7,4,17268,80.3,17,0,6554.49,6554.49,2273.97,2273.97,1445.51,828.46,285.19,0,0,0,17268,21500,D
27000,27000,27000,36,7.89,844.72,7,10,2,128000.0,2,0,8,10,33,25.15,0,0,7,0,13431,62.5,24,1,20127.14,20127.14,8423.53,8423.53,6872.86,1550.67,844.72,0,0,0,189690,21500,A
10000,10000,10000,60,12.69,225.95,18,10,0,65000.0,0,0,1,2,25,18.02,1,2,9,1,13029,71.2,22,1,8739.16,8739.16,2277.12,2277.12,1260.84,1016.28,225.95,0,0,113,276630,18300,C
9600,9600,9600,36,7.89,300.35,8,1,2,44000.0,2,0,2,3,33,32.68,0,0,12,0,5449,31.0,35,1,9362.77,9362.77,296.14,296.14,237.23,58.91,300.35,0,0,0,127488,17600,A
16000,16000,16000,36,6.24,488.5,19,10,0,80000.0,0,0,2,3,4,20.36,0,0,14,0,4421,5.2,32,1,15594.7,15594.7,480.18,480.18,405.3,74.88,488.5,0,0,0,379341,85600,A
14000,14000,14000,60,18.25,357.42,19,5,2,65000.0,1,0,5,5,29,20.85,0,1,16,1,1932,12.7,26,0,13255.17,13255.17,1758.71,1758.71,744.83,1013.88,357.42,0,0,524,84751,15200,E
9150,9150,9150,36,8.18,287.49,0,6,0,60000.0,2,0,1,2,6,23.98,0,2,14,0,15713,39.0,29,0,8470.04,8470.04,862.26,862.26,679.96,182.3,291.44,0,0,0,348370,39850,B
20000,20000,20000,60,14.65,472.14,15,2,0,48915.0,1,0,2,3,32,20.73,0,0,11,0,19772,96.0,22,0,19307.7,19307.7,1375.73,1375.73,692.3,683.43,472.14,0,0,0,139384,20600,C
21825,21825,21825,60,17.57,549.12,2,6,1,52000.0,0,0,2,3,22,27.76,3,0,11,0,22491,94.5,19,1,21595.43,21595.43,506.51,506.51,229.57,276.94,549.12,0,0,0,176169,23800,D
10000,10000,10000,36,6.24,305.31,10,10,0,60000.0,0,0,2,3,25,11.24,0,0,8,0,7169,37.7,19,0,9236.11,9236.11,909.0,909.0,763.89,145.11,305.31,0,0,0,74206,19000,A
3000,3000,3000,36,12.69,100.64,7,1,2,65000.0,0,0,2,3,4,10.65,0,1,10,0,3708,39.0,26,1,2648.06,2648.06,508.48,508.48,351.94,156.54,100.64,0,0,0,13770,9500,C
2500,2500,2500,36,11.53,82.48,9,8,0,50000.0,1,0,4,6,20,18.6,0,0,7,0,14011,84.9,27,0,2322.93,2322.93,243.44,243.44,177.07,66.37,82.48,0,0,0,28957,16500,B
