marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,aleatoria_1,aleatoria_2,aleatoria_3,valor
7,2023,6,8,32,0,0,4,293,2,3,0,250,2000,174,28,1916,9345
6,2018,8,8,16,0,0,3,344,1,0,1,0,1000,148,47,2257,15886
9,2020,10,11,12,0,0,3,303,1,1,1,0,250,189,18,1578,12418
1,2014,10,13,8,0,0,2,491,3,0,0,0,2000,140,37,2791,16620
2,2013,6,11,4,0,0,1,321,2,1,0,0,500,176,39,1937,8862
2,2023,8,15,32,0,0,3,548,1,0,1,0,2000,177,34,2197,19625
8,2010,4,4,16,0,0,3,477,1,0,0,500,250,148,27,2156,17162
8,2023,6,11,32,1,12,4,30,1,0,0,0,250,170,35,1036,18865
0,2019,12,15,16,0,0,2,504,1,3,0,0,2000,179,28,2868,18430
3,2011,4,5,16,0,0,2,569,1,4,0,500,250,183,36,2052,20352
9,2011,8,15,32,1,6,1,134,3,2,0,250,125,145,45,2115,24722
6,2020,6,10,32,0,0,4,66,2,3,0,0,250,163,13,1560,5386
0,2015,8,15,6,0,0,3,138,1,0,1,0,2000,149,35,1664,12912
4,2012,6,12,6,0,0,2,598,1,2,0,500,1000,142,12,1137,18738
6,2011,6,9,8,1,4,3,42,1,4,0,2000,2000,126,45,2121,8082
2,2016,10,15,8,0,0,1,450,2,3,0,500,0,133,16,2550,10366
7,2011,2,3,12,0,0,2,263,2,3,0,1000,0,185,19,1925,7246
1,2018,4,8,8,0,0,3,401,1,0,0,0,2000,162,13,1204,20640
7,2020,6,12,4,0,0,3,276,2,1,0,500,0,166,16,2764,7474
10,2018,8,8,16,0,0,3,495,1,2,0,0,250,126,31,1186,22215
9,2022,4,8,32,0,0,1,196,2,1,0,0,250,106,39,1240,8375
3,2012,4,7,8,0,0,2,526,0,0,1,0,2000,198,31,2590,20449
4,2012,4,6,8,0,0,2,527,1,3,0,1000,1000,122,38,1822,19067
0,2010,6,11,8,0,0,4,462,2,3,0,0,1000,165,20,2476,10394
0,2022,4,8,8,0,0,2,582,1,0,0,0,250,187,25,2677,20357
5,2016,4,7,16,0,0,3,519,3,0,0,0,2000,101,15,1201,16420
4,2018,4,6,2,0,0,3,584,1,2,0,0,2000,135,46,2390,20229
9,2022,12,24,64,0,0,4,319,2,1,0,0,2000,157,22,1993,11281
9,2010,10,11,8,0,0,3,410,3,0,1,0,500,180,42,2207,21870
2,2020,8,8,4,0,0,3,534,1,1,0,0,500,110,17,2340,16493
3,2020,4,5,16,1,4,4,150,1,1,0,0,2000,106,20,2796,11845
5,2021,10,11,16,0,0,2,596,0,2,0,0,250,165,42,1773,17374
5,2018,8,8,16,0,0,2,516,3,0,0,0,500,178,42,1908,19907
8,2012,8,14,8,0,0,3,446,1,0,0,250,250,130,49,2269,21418
3,2010,8,13,16,1,6,3,60,0,4,0,0,250,145,36,1423,10658
4,2021,8,10,6,0,0,3,536,1,2,0,0,250,169,48,1442,18181
2,2012,4,5,2,0,0,3,593,1,1,1,250,250,152,27,1780,17974
10,2014,12,22,16,0,0,3,444,0,2,0,0,500,192,41,2837,22807
8,2023,8,14,16,1,6,4,199,1,0,0,0,500,167,33,2263,21026
5,2020,4,8,16,0,0,3,557,1,2,0,0,500,145,31,1864,22998
3,2010,12,22,32,1,6,3,134,0,0,0,1000,500,136,12,1228,24044
1,2013,4,7,8,0,0,3,416,0,2,0,250,250,175,12,1127,20493
5,2015,6,11,16,0,0,2,416,0,2,0,0,2000,126,23,2686,19997
1,2012,10,10,8,0,0,2,477,1,0,0,0,1000,124,41,1148,23443
3,2012,12,12,16,1,6,2,175,3,2,0,1000,2000,111,18,2351,25999
6,2020,4,4,16,0,0,4,504,2,1,0,1000,0,159,25,2825,10404
1,2011,8,14,8,0,0,3,442,1,2,0,0,2000,116,34,2332,15640
0,2023,12,17,16,1,12,4,55,0,2,0,0,250,149,14,2054,19401
10,2012,12,22,8,0,0,3,459,1,0,0,250,250,175,22,2875,20894
4,2019,6,10,12,0,0,3,542,1,2,0,0,250,194,40,1226,18728
0,2019,10,13,16,0,0,2,596,3,2,0,0,250,108,30,2729,20544
8,2019,12,18,8,0,0,2,463,1,2,0,0,250,182,49,2535,19957
10,2012,8,12,16,0,0,3,501,0,0,0,1000,250,128,18,1855,24340
6,2021,10,14,8,1,4,4,126,1,4,0,0,250,124,30,1382,9536
8,2022,8,13,32,1,6,4,37,0,2,0,0,250,114,18,1330,18578
1,2022,8,14,16,0,0,2,509,3,2,0,0,250,108,19,2475,21869
1,2013,8,16,16,0,0,2,556,1,0,0,1000,250,112,21,1409,25550
5,2021,6,6,8,0,0,2,456,3,2,0,0,2000,146,20,1653,18643
10,2011,12,12,16,0,0,3,455,1,2,0,250,250,143,29,2533,24058
1,2018,6,10,16,0,0,2,476,3,2,0,0,250,102,48,2005,16644
3,2020,12,18,2,0,0,2,586,1,2,0,0,2000,173,42,1233,19117
0,2017,12,18,16,0,0,3,473,3,2,0,0,250,117,16,2363,23286
5,2017,4,4,8,0,0,2,475,1,2,0,0,500,109,10,1099,17739
3,2012,6,8,32,1,6,2,68,1,2,0,2000,2000,135,23,2176,19982
1,2011,8,14,8,0,0,2,401,3,2,0,250,250,191,30,2382,21107
9,2020,4,5,8,0,0,1,82,2,1,0,500,0,156,17,1329,3916
9,2016,10,16,4,0,0,3,543,1,4,0,0,250,102,26,1482,17235
7,2021,4,8,6,0,0,1,252,2,3,0,500,0,119,24,2215,6875
3,2012,4,5,12,0,0,1,291,2,1,0,250,0,117,11,2092,7990
3,2011,4,7,16,1,6,3,55,3,0,0,0,1000,148,22,2859,16486
4,2014,4,5,12,1,4,3,84,1,2,0,250,1000,136,38,2136,10010
1,2013,12,23,8,0,0,2,454,1,2,0,0,250,119,37,2427,15854
5,2020,10,19,16,0,0,2,438,1,2,0,0,2000,173,17,1381,23952
6,2014,4,6,2,0,0,3,131,1,0,1,0,2000,197,44,2750,10713
4,2018,10,19,12,0,0,3,555,1,1,0,0,250,163,33,1042,20942
1,2013,4,4,8,0,0,3,558,1,2,0,1000,250,121,16,1388,16003
5,2017,8,13,8,0,0,3,452,0,2,0,0,250,120,37,2372,15687
8,2010,8,9,8,0,0,2,587,0,0,0,250,250,196,31,2771,26046
10,2017,12,12,16,0,0,3,501,3,2,0,0,1000,179,35,1988,19749
8,2014,10,11,16,1,6,3,139,0,0,0,2000,2000,134,26,1109,19601
10,2021,12,20,8,0,0,2,536,3,2,0,0,1000,199,47,1927,17437
7,2023,12,19,32,0,0,4,218,2,3,0,1000,250,100,15,1853,7542
3,2010,4,6,2,0,0,2,405,2,4,0,2000,0,111,20,2836,11610
9,2017,10,19,12,0,0,2,223,1,1,1,0,1000,112,47,1426,12639
6,2023,4,7,12,1,4,4,79,1,4,0,0,250,107,11,2781,7673
10,2022,10,13,8,0,0,3,491,1,2,0,0,2000,130,41,1363,18524
4,2017,6,8,12,0,0,3,549,1,1,0,0,2000,104,35,1070,19332
0,2017,4,5,16,0,0,2,304,2,2,0,0,1000,143,40,1992,10308
2,2019,10,20,16,0,0,1,524,2,3,0,500,0,150,41,2941,12630
4,2010,4,6,12,1,4,3,96,1,3,0,2000,1000,199,44,1552,6823
10,2016,6,12,16,0,0,2,570,0,2,0,0,2000,124,11,2849,23341
7,2023,8,15,12,0,0,1,142,2,3,0,500,250,144,12,2210,6175
0,2019,10,20,2,0,0,1,190,2,2,0,1000,0,112,42,1539,9247
4,2018,10,20,12,1,6,1,157,1,4,0,0,500,134,16,2236,11225
6,2010,10,17,32,1,6,3,123,0,0,0,1000,250,131,30,2590,21065
3,2016,6,11,16,1,6,1,132,0,2,0,0,1000,171,34,1818,21202
6,2016,10,17,12,1,4,4,127,1,1,0,0,250,121,25,2571,11036
1,2012,10,14,16,0,0,2,502,1,2,0,250,250,105,32,2987,19501
6,2022,8,9,64,0,0,2,148,2,1,0,0,500,148,26,2450,9832
0,2019,10,15,12,1,2,4,138,1,1,0,0,2000,110,42,2797,9862
9,2010,6,6,12,0,0,2,215,1,0,1,500,250,170,27,2746,12864
2,2020,12,16,2,0,0,2,516,1,0,1,0,250,114,48,2330,18151
5,2013,4,5,8,0,0,2,523,0,2,0,500,250,167,32,2913,24979
9,2015,8,10,16,0,0,3,490,1,0,0,0,250,139,18,1052,16582
2,2023,12,20,6,0,0,1,468,2,3,0,500,125,133,12,2674,11134
6,2022,8,8,64,0,0,3,64,1,1,1,0,250,185,44,1689,7842
3,2011,2,3,8,1,2,3,179,1,4,0,0,500,129,33,2936,7581
4,2012,6,8,16,1,6,3,176,3,2,0,250,2000,118,15,1557,12717
1,2016,4,5,16,0,0,3,519,3,0,0,0,2000,161,28,1081,22433
0,2016,10,10,12,0,0,2,360,1,1,1,0,2000,161,23,2197,13188
0,2019,4,6,4,0,0,1,350,2,3,0,1000,0,137,12,2868,8512
0,2019,12,19,6,0,0,2,577,1,1,0,0,500,129,15,1040,18164
4,2019,8,14,16,0,0,2,551,1,4,0,0,500,131,26,1306,16339
4,2023,4,7,12,1,4,4,151,1,4,0,0,500,182,45,1778,8450
6,2022,6,7,4,0,0,1,477,2,2,0,0,1000,124,31,2022,12082
8,2015,4,7,16,1,6,1,97,1,2,0,0,500,186,13,2842,13650
5,2015,12,23,8,0,0,2,425,3,0,0,0,250,111,19,2050,17777
0,2020,12,18,16,1,6,4,84,1,4,0,0,250,108,41,1560,11145
0,2023,6,11,6,0,0,2,498,1,1,1,0,500,136,13,2295,15118
7,2012,6,12,6,0,0,4,191,2,3,0,1000,0,116,22,2329,6165
3,2020,10,17,12,0,0,3,548,1,2,0,0,2000,134,28,1910,17982
5,2016,4,4,16,0,0,3,578,1,2,0,0,250,193,47,2461,18222
5,2019,6,9,16,0,0,2,591,3,2,0,0,250,159,35,1269,21394
8,2014,12,24,8,0,0,2,576,0,0,0,0,500,103,39,2486,21069
3,2014,6,7,8,0,0,3,527,1,3,0,0,1000,140,40,2533,18873
7,2022,12,22,16,0,0,1,218,2,1,0,500,1000,167,47,1721,8007
8,2015,4,6,8,0,0,2,498,0,2,0,0,250,187,21,2227,17936
3,2017,10,20,32,1,6,3,144,0,0,0,0,250,102,28,1793,16097
7,2012,4,4,16,0,0,4,201,2,1,0,1000,0,108,32,2257,6579
8,2011,10,10,8,0,0,2,461,1,0,0,250,250,110,19,2575,20715
7,2023,12,16,12,0,0,2,93,2,1,0,0,250,195,24,1245,6340
1,2022,8,11,16,0,0,2,417,1,0,0,0,250,160,26,2553,15491
4,2013,6,8,6,0,0,2,590,1,3,0,1000,2000,192,22,1921,17104
6,2015,4,6,8,0,0,1,391,2,2,0,500,0,197,33,1501,11009
7,2015,4,4,6,0,0,1,279,2,3,0,500,0,197,25,2133,6585
7,2017,10,12,32,0,0,3,296,2,3,0,250,0,120,48,1913,8951
1,2021,8,14,16,0,0,2,600,3,2,0,0,2000,124,47,1768,22900
2,2023,4,7,8,0,0,2,476,3,0,0,0,250,184,39,1015,19169
2,2014,4,6,32,0,0,1,104,2,3,0,500,0,161,24,2380,5507
0,2013,12,13,12,1,6,3,175,1,3,0,2000,1000,183,13,1148,12450
7,2018,4,8,32,0,0,4,48,2,3,0,1000,0,123,19,1967,4427
10,2021,10,15,8,0,0,2,521,1,0,0,0,500,168,49,1499,16991
4,2015,8,14,8,1,2,2,97,1,3,0,0,250,140,41,2985,8364
10,2020,6,10,16,0,0,3,492,1,2,0,0,250,156,30,1630,22314
7,2012,6,12,4,0,0,2,258,2,3,0,500,0,165,38,2746,6501
1,2019,10,17,16,0,0,2,562,3,0,0,0,2000,108,39,1988,21083
0,2016,12,13,12,1,4,1,147,3,1,0,0,500,107,16,1477,11730
5,2017,12,23,16,0,0,3,470,0,2,0,0,1000,195,38,2922,17606
3,2013,6,12,8,1,2,1,145,1,2,0,250,250,157,19,2287,9629
8,2020,12,22,32,1,6,4,95,1,2,0,0,2000,170,31,2275,24546
7,2011,6,6,2,0,0,4,143,2,3,0,1000,0,137,26,2634,5387
2,2022,4,6,8,0,0,2,453,3,0,1,0,500,119,27,2553,15513
5,2022,12,22,16,0,0,2,591,1,0,0,0,250,146,14,2625,26444
8,2020,6,9,16,0,0,2,413,0,2,0,0,1000,178,48,2560,20914
7,2017,10,10,4,0,0,4,279,2,1,0,250,0,127,26,2479,8010
7,2015,8,9,32,0,0,2,200,2,1,0,1000,0,194,43,2297,6700
8,2020,8,14,8,0,0,3,451,3,2,0,0,250,159,13,2047,19327
8,2023,8,15,16,0,0,2,575,3,2,0,0,250,121,17,2092,25236
9,2017,4,5,16,0,0,1,497,2,3,0,1000,0,150,35,1409,10738
0,2021,12,18,64,0,0,4,214,2,1,0,500,0,123,34,2865,8285
6,2012,6,7,8,0,0,2,94,1,1,1,2000,250,197,45,1010,8701
5,2014,8,11,16,0,0,3,479,0,2,0,2000,250,172,48,1259,17870
1,2015,10,18,8,0,0,2,578,3,0,0,0,500,160,20,2033,22390
7,2021,6,8,2,0,0,1,92,2,1,0,0,2000,101,12,2636,4758
10,2023,8,14,16,0,0,2,566,3,0,0,0,500,188,49,2035,19487
7,2021,4,8,64,0,0,1,86,2,3,0,250,0,175,37,2609,6046
3,2015,4,7,16,1,6,1,100,0,0,0,0,1000,154,48,1907,20911
1,2010,8,10,8,0,0,2,598,1,2,0,2000,250,103,34,2668,19259
10,2017,12,17,16,0,0,3,439,0,0,0,0,250,157,31,1746,17472
8,2015,6,11,32,1,6,4,168,1,0,0,0,250,112,22,2114,16667
2,2021,12,16,8,0,0,3,540,0,1,1,0,500,192,13,2248,17676
1,2011,6,11,16,0,0,2,543,1,2,0,500,250,195,37,1479,20908
4,2019,6,11,64,0,0,2,547,1,4,0,0,250,126,28,2028,20346
8,2017,6,8,32,1,6,2,37,3,2,0,0,250,129,12,1022,17467
9,2018,8,10,12,0,0,4,221,2,3,0,250,0,161,36,2207,6379
8,2015,10,12,16,0,0,3,467,1,0,0,0,2000,164,20,2239,24255
6,2020,12,23,12,1,6,4,66,1,4,0,0,250,110,15,1557,10047
10,2013,12,19,16,0,0,2,417,3,0,0,0,2000,186,40,2153,22740
5,2017,6,9,8,0,0,3,477,0,2,0,0,250,148,38,2405,19760
9,2016,10,20,32,1,6,1,57,3,0,0,0,1000,116,17,1349,19270
5,2014,4,5,8,0,0,3,436,1,2,0,1000,250,114,20,1585,14329
6,2011,12,24,12,1,6,4,157,1,2,0,500,250,126,18,1000,11543
2,2015,10,13,2,0,0,1,354,2,3,0,500,0,109,40,2676,8463
10,2022,10,15,16,0,0,2,586,1,0,0,0,250,179,10,1955,19500
3,2023,10,16,16,1,6,4,136,3,1,0,0,250,127,16,1803,11414
0,2013,2,2,4,0,0,1,372,2,1,0,250,0,101,19,2085,7731
8,2014,4,5,16,0,0,2,537,3,0,0,250,250,134,18,2598,25364
8,2022,6,6,32,1,8,4,54,3,2,0,0,2000,114,22,1322,22751
4,2023,6,11,8,1,4,4,105,1,4,0,0,500,158,36,1619,8096
10,2017,10,19,16,0,0,2,538,0,2,0,0,250,174,27,1747,22399
1,2018,4,7,8,0,0,3,418,1,2,0,0,250,132,25,1015,21170
4,2010,4,5,8,0,0,2,598,1,3,0,1000,1000,154,13,1461,18847
4,2021,6,8,12,1,4,4,197,0,1,0,0,250,179,39,1423,11660
1,2023,4,4,8,0,0,2,565,1,0,0,0,500,174,47,2781,22573
5,2017,12,17,8,0,0,2,564,3,2,0,0,250,183,29,2260,25627
1,2010,6,10,16,0,0,2,503,0,2,0,2000,250,151,21,2327,17943
8,2015,6,7,16,1,6,1,197,1,0,0,0,2000,118,37,2134,15587
7,2013,2,4,12,0,0,3,274,2,1,0,250,0,138,10,2709,7371
10,2019,10,11,16,0,0,3,521,0,2,0,0,1000,186,18,1516,19479
3,2020,4,6,32,0,0,2,78,1,0,1,0,1000,159,42,1408,9777
9,2022,10,16,8,0,0,3,554,3,1,1,0,250,109,10,1805,22148
1,2017,12,21,8,0,0,3,457,1,2,0,0,2000,171,18,2717,21798
4,2013,2,3,6,0,0,3,562,1,2,0,500,1000,165,31,1476,15162
9,2017,8,8,16,1,6,1,152,3,0,0,0,250,155,18,2872,15003
9,2018,6,10,6,0,0,2,545,1,3,0,0,2000,106,14,2992,19380
6,2010,6,8,6,0,0,3,74,2,1,0,0,1000,189,11,2617,4831
10,2023,12,22,16,0,0,2,487,1,2,0,0,1000,139,23,2483,23950
8,2011,12,24,16,0,0,2,537,0,0,0,500,250,118,21,1428,22153
4,2010,6,8,8,0,0,2,516,1,4,0,0,500,169,38,1112,18940
0,2012,6,7,12,1,4,3,44,1,3,0,2000,125,196,25,1166,7119
1,2018,12,12,16,0,0,2,422,3,0,0,0,1000,110,18,2691,22378
10,2010,10,16,16,0,0,3,469,0,2,0,500,250,151,41,2789,21122
0,2016,12,18,12,1,4,2,120,0,3,0,0,2000,199,33,2588,11588
8,2013,12,13,32,1,6,3,103,3,0,0,0,2000,111,29,2845,16644
10,2012,8,10,16,0,0,2,435,3,0,0,500,250,191,29,1095,14629
10,2017,8,16,8,0,0,3,467,1,2,0,0,250,161,14,1275,23991
5,2013,4,4,16,0,0,3,520,0,2,0,0,1000,172,29,1487,17169
3,2013,4,8,16,1,6,2,98,3,3,0,0,500,122,25,2846,9576
8,2019,4,6,32,1,6,4,131,3,2,0,0,1000,139,28,2984,17366
3,2022,4,5,32,1,6,4,70,0,2,0,0,250,169,21,2227,14891
2,2013,4,5,2,0,0,3,545,1,1,0,2000,500,149,26,2813,19528
7,2011,4,4,2,0,0,2,42,2,1,0,1000,0,163,43,2842,4174
8,2023,8,8,8,0,0,3,438,0,2,0,0,250,118,36,2479,18934
4,2020,10,11,12,1,2,4,156,1,3,0,0,250,183,35,1139,8821
7,2017,10,13,12,0,0,3,48,2,1,0,250,0,117,43,2253,4751
1,2011,10,11,8,0,0,2,549,1,2,0,1000,250,126,30,2210,24959
10,2017,6,11,8,0,0,3,528,1,0,0,0,250,196,12,1565,20251
5,2015,10,16,16,0,0,3,459,0,0,0,0,250,192,45,2588,20217
10,2022,10,11,8,0,0,2,425,1,0,0,0,1000,172,38,1087,21535
9,2018,6,12,16,0,0,3,551,1,3,0,0,250,143,28,2829,20138
5,2011,4,4,16,0,0,3,561,0,2,0,250,250,157,30,1614,17114
3,2014,10,13,8,1,4,3,95,1,1,0,0,250,161,21,2512,8372
6,2011,6,12,6,0,0,1,165,2,2,0,2000,0,149,32,2371,7689
1,2011,4,8,8,0,0,2,507,3,0,0,250,250,190,37,1139,21443
7,2018,6,10,16,0,0,2,105,2,3,0,500,0,152,21,1862,4664
3,2014,6,6,16,1,6,4,176,0,4,0,500,125,160,11,2253,10841
0,2017,10,19,16,1,6,2,157,0,0,0,0,1000,174,39,1997,14257
0,2011,4,8,16,0,0,2,354,1,1,1,1000,250,149,21,1347,14680
1,2014,4,7,8,0,0,2,433,0,2,0,250,250,153,48,1968,20472
4,2019,4,8,8,1,2,4,133,1,1,0,0,250,141,48,1597,7852
1,2017,10,14,8,0,0,2,456,3,2,0,0,1000,158,27,2286,23839
9,2016,4,7,12,0,0,2,510,1,1,0,0,1000,107,33,1323,18084
4,2013,6,8,16,0,0,3,567,1,2,0,0,250,113,21,1668,16593
4,2015,8,13,6,0,0,3,595,1,3,0,0,250,112,27,2918,15804
6,2021,4,6,64,0,0,2,301,1,1,1,0,2000,170,15,2404,12924
5,2019,8,9,8,0,0,3,519,3,0,0,0,250,178,17,2012,15148
0,2017,10,19,12,1,2,1,96,1,2,0,0,1000,143,24,2143,9997
9,2021,8,10,16,1,6,4,52,3,2,0,0,250,142,16,1300,13185
2,2021,6,10,8,0,0,3,446,1,1,1,0,500,117,38,2417,15807
2,2015,6,8,16,0,0,3,254,1,0,1,0,500,135,34,2897,10955
6,2014,4,4,12,1,2,3,31,1,2,0,1000,500,130,22,1643,6403
0,2011,4,7,16,1,6,2,66,3,4,0,500,2000,103,41,1791,11178
7,2010,2,4,6,0,0,1,209,2,3,0,0,2000,176,21,2108,6615
3,2023,6,9,16,0,0,3,432,3,1,1,0,250,138,34,2617,16326
3,2010,2,3,2,0,0,2,480,2,3,0,1000,0,193,28,2433,9222
6,2013,4,7,2,0,0,3,463,1,0,1,1000,250,154,25,1951,14169
3,2020,6,12,32,0,0,2,47,1,1,1,0,500,118,21,1839,8940
5,2018,12,14,8,0,0,2,463,0,0,0,0,1000,167,44,2046,22964
1,2019,4,8,16,0,0,2,423,0,2,0,0,250,164,45,2774,22000
10,2013,12,16,8,0,0,2,423,0,0,0,1000,250,139,33,1264,23260
2,2010,4,6,2,0,0,1,103,2,3,0,1000,0,195,42,2048,5561
7,2012,4,6,12,0,0,4,267,2,3,0,1000,0,175,45,1227,7001
10,2022,10,11,16,0,0,2,445,3,2,0,0,250,175,13,1287,16906
5,2017,4,4,16,0,0,2,581,3,2,0,0,250,183,44,1646,16968
4,2012,2,2,8,1,4,3,183,1,1,0,2000,250,174,17,2376,8766
6,2010,6,8,12,1,2,1,66,1,3,0,2000,1000,129,17,1698,7710
8,2010,10,10,16,0,0,2,591,0,0,0,0,500,194,16,2978,20143
9,2015,6,7,16,0,0,2,563,2,3,0,1000,0,127,49,1478,11758
9,2019,10,17,8,0,0,3,399,2,3,0,250,0,148,34,2853,10339
7,2011,4,6,4,0,0,1,84,2,1,0,250,0,192,44,1400,4485
9,2015,4,6,12,0,0,3,590,1,2,0,0,1000,140,24,2186,17749
3,2011,8,16,16,1,6,1,86,1,4,0,0,1000,185,27,2877,10294
6,2013,6,7,8,0,0,3,455,2,1,0,500,0,148,20,1313,9838
2,2014,8,9,32,0,0,3,539,1,1,1,1000,250,128,39,1540,16615
4,2017,12,16,16,1,6,4,55,0,4,0,0,2000,100,38,2470,11728
5,2011,12,19,8,0,0,2,417,1,2,0,500,250,184,32,1823,15593
1,2014,4,8,16,0,0,3,421,3,2,0,500,250,130,43,2396,20483
7,2010,4,8,4,0,0,1,143,2,1,0,2000,0,126,28,1626,5992
5,2018,6,6,16,0,0,2,452,0,0,0,0,500,134,25,1830,14729
1,2011,12,21,16,0,0,3,419,1,0,0,2000,250,107,15,2233,24281
7,2015,8,11,2,0,0,3,257,2,3,0,250,0,139,24,1046,7029
9,2018,8,8,12,1,6,4,95,3,2,0,0,250,157,18,1329,9690
8,2021,6,12,16,1,6,4,51,1,2,0,0,2000,171,38,2294,18922
2,2017,12,12,8,0,0,3,520,1,1,1,0,250,105,11,1119,14860
4,2017,4,4,4,0,0,2,597,1,3,0,0,250,114,42,1312,16767
6,2010,2,4,6,0,0,3,162,1,0,1,0,2000,120,47,2670,12839
2,2013,4,7,6,0,0,3,259,1,1,1,1000,250,136,32,1101,13410
2,2019,12,23,16,0,0,2,529,1,2,0,0,250,169,22,1205,16910
7,2013,2,4,16,0,0,1,80,2,3,0,0,250,153,29,2241,4751
7,2015,10,16,16,0,0,2,272,2,3,0,1000,0,128,16,2297,8732
9,2020,4,7,64,0,0,4,119,2,2,0,1000,0,157,26,2361,9106
8,2015,8,12,16,1,6,3,91,0,0,0,0,250,188,30,1773,15730
7,2016,8,12,2,0,0,2,31,2,3,0,0,500,186,37,1810,4399
9,2023,4,8,8,0,0,3,454,1,2,0,0,500,190,39,1984,19442
8,2013,12,14,8,0,0,3,475,1,2,0,250,250,186,32,2720,21817
10,2011,6,9,16,0,0,3,410,3,0,0,250,250,118,30,2064,21858
4,2015,6,7,8,1,4,3,114,1,3,0,0,500,191,10,2611,8532
6,2016,4,5,6,0,0,2,455,2,4,0,250,0,133,26,2074,11176
6,2016,4,7,2,0,0,2,359,2,4,0,500,0,157,41,2596,9607
6,2019,8,13,2,0,0,2,114,1,1,1,0,500,170,33,2117,11120
5,2023,8,15,16,0,0,2,437,0,0,0,0,250,112,16,1018,15672
2,2011,4,6,4,0,0,2,442,1,1,1,500,250,103,44,2912,14826
5,2023,10,16,16,0,0,3,574,3,2,0,0,1000,110,45,2556,26694
8,2020,4,6,16,1,6,4,84,0,0,0,0,250,149,23,1591,13904
5,2021,4,8,16,0,0,2,437,0,2,0,0,1000,120,21,2954,17597
0,2010,12,14,32,1,6,2,119,0,0,0,0,500,159,48,1582,20114
6,2010,10,12,16,1,6,3,88,0,2,0,250,1000,120,32,2077,21651
1,2019,4,5,16,0,0,2,585,3,2,0,0,500,142,23,1873,19313
1,2020,10,11,16,0,0,2,588,1,0,0,0,250,144,34,2874,24396
1,2017,12,14,16,0,0,2,442,0,0,0,0,2000,141,31,1997,23724
6,2022,10,11,12,0,0,2,544,1,4,0,0,250,125,46,2561,18418
9,2017,4,5,12,0,0,2,573,1,0,1,0,500,130,38,1680,18013
0,2019,12,24,32,0,0,3,554,1,1,1,0,250,148,17,1395,15973
1,2011,10,16,8,0,0,2,500,0,2,0,250,250,167,20,2028,16661
1,2020,8,9,16,0,0,2,472,1,0,0,0,250,102,39,1025,22250
4,2021,12,16,12,1,4,4,50,1,3,0,0,1000,138,31,2924,8621
9,2016,4,8,32,1,6,4,32,3,2,0,0,1000,147,24,2189,19798
7,2010,6,7,2,0,0,2,298,2,3,0,1000,0,120,30,2105,7406
7,2020,6,6,4,0,0,4,216,2,3,0,250,0,117,34,2285,6542
1,2017,6,7,16,0,0,3,515,0,0,0,0,500,196,22,2280,18010
9,2014,4,7,12,0,0,2,535,1,1,0,2000,125,134,16,1586,19377
3,2022,8,16,12,1,2,4,164,1,2,0,0,2000,131,27,2149,10245
7,2018,10,15,12,0,0,2,127,2,3,0,0,250,154,21,2615,6280
7,2022,10,15,16,0,0,4,203,2,3,0,1000,125,110,35,1345,7645
5,2017,4,6,16,0,0,3,583,3,0,0,0,250,157,14,2446,18727
10,2014,6,10,8,0,0,3,468,0,0,0,1000,250,194,17,2072,17337
5,2017,10,14,16,0,0,3,505,3,2,0,0,250,193,45,1081,19435
7,2010,2,2,12,0,0,2,104,2,1,0,500,0,137,14,1483,4854
7,2020,12,13,4,0,0,4,291,2,3,0,500,0,145,31,2060,7196
0,2013,6,9,2,0,0,2,190,2,2,0,0,2000,119,32,2881,9625
10,2020,10,10,8,0,0,2,435,3,0,0,0,2000,125,17,2248,17568
10,2023,6,6,8,0,0,2,511,0,2,0,0,2000,110,28,2280,22835
2,2022,6,11,8,0,0,3,510,0,2,0,0,1000,165,43,2754,16861
4,2014,4,6,16,1,4,1,69,3,2,0,2000,1000,180,15,2316,9698
0,2014,4,7,12,0,0,2,341,2,1,0,250,0,187,26,1213,9091
5,2020,12,20,8,0,0,2,519,1,0,0,0,1000,193,26,2298,16569
6,2018,8,8,12,1,6,4,128,0,4,0,0,250,136,24,2534,10991
2,2020,6,6,16,0,0,3,519,2,3,0,1000,0,105,48,2484,10324
3,2011,4,5,8,1,4,3,44,1,4,0,250,125,153,46,2188,6417
6,2022,10,18,12,1,4,4,48,1,3,0,0,250,186,40,1625,7436
6,2023,12,17,8,1,4,4,119,1,4,0,0,250,146,31,1567,8122
3,2011,6,11,16,1,6,1,60,1,1,0,250,500,198,34,1834,9074
8,2019,4,8,16,0,0,3,548,3,2,0,0,1000,146,28,2754,19662
7,2018,10,15,4,0,0,3,76,2,3,0,0,500,125,16,1802,5272
1,2012,4,5,8,0,0,2,421,3,0,0,1000,250,124,11,1968,21486
9,2019,12,19,8,1,2,4,190,1,1,0,0,250,135,24,1083,10413
3,2010,10,15,16,1,6,1,85,3,2,0,0,500,120,31,2305,16644
8,2018,6,10,16,0,0,3,504,3,0,0,0,250,157,47,1173,16147
5,2017,10,15,16,0,0,3,575,1,2,0,0,250,142,16,2698,25599
3,2023,4,7,16,0,0,2,590,1,1,1,0,250,122,32,1479,17008
5,2013,8,8,16,0,0,2,583,1,2,0,2000,250,164,11,2557,18194
