idade,emprego,estado_civil,educacao,casa,emprestimo,contatos,mes,dia,tempo_conta,anonimizado_1,anonimizado_2,anonimizado_3,anonimizado_4,anonimizado_5,anonimizado_6,anonimizado_7,anonimizado_8,anonimizado_9,anonimizado_10,anonimizado_11,aceitou_proposta
29,admin.,single,university.degree,no,no,cellular,sep,tue,600.0,40845,no,2,3,3,success,-1.1,94.199,-37.5,0.88,4963.6,yes
56,blue-collar,married,basic.4y,no,no,cellular,aug,tue,44.0,21685,no,1,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
32,self-employed,married,university.degree,no,no,cellular,nov,thu,707.0,38796,no,2,3,2,success,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
50,blue-collar,married,basic.4y,no,no,cellular,jul,mon,1130.0,14262,no,3,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
48,admin.,divorced,high.school,no,yes,cellular,apr,fri,2139.0,29370,no,3,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
42,management,divorced,university.degree,yes,no,cellular,jul,fri,215.0,14047,no,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
39,admin.,married,university.degree,yes,no,telephone,may,thu,543.0,6901,no,1,999,0,,1.1,93.994,-36.4,4.86,5191.0,yes
36,blue-collar,married,unknown,no,no,cellular,apr,fri,315.0,39558,no,1,6,1,success,-1.8,93.749,-34.6,0.6629999999999999,5008.7,yes
49,admin.,married,university.degree,no,no,telephone,may,fri,152.0,35860,no,1,999,0,,-1.8,92.893,-46.2,1.259,5099.1,no
49,blue-collar,divorced,basic.9y,yes,no,cellular,nov,wed,82.0,25885,no,1,999,0,,-0.1,93.2,-42.0,4.12,5195.8,no
38,technician,single,professional.course,yes,no,cellular,sep,thu,284.0,40668,no,3,22,1,success,-1.1,94.199,-37.5,0.879,4963.6,yes
61,retired,married,university.degree,no,no,telephone,aug,wed,250.0,40366,no,2,7,1,success,-1.7,94.027,-38.3,0.9,4991.6,yes
28,admin.,married,high.school,yes,no,cellular,jul,thu,119.0,16969,no,3,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
53,management,married,unknown,no,no,cellular,jul,mon,123.0,17615,no,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
45,admin.,married,university.degree,yes,yes,cellular,may,tue,826.0,33236,no,1,999,0,,-1.8,92.893,-46.2,1.291,5099.1,yes
57,retired,married,university.degree,yes,yes,cellular,jul,mon,1062.0,14278,no,4,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
33,admin.,divorced,university.degree,no,yes,cellular,jul,thu,106.0,37092,no,3,999,0,,-2.9,92.469,-33.6,0.927,5076.2,no
58,technician,married,professional.course,yes,no,telephone,aug,mon,697.0,20030,no,5,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
41,services,single,high.school,yes,yes,telephone,may,wed,345.0,996,no,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
44,blue-collar,married,basic.4y,yes,no,telephone,may,wed,786.0,876,no,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
27,services,single,university.degree,yes,no,cellular,may,mon,19.0,35463,no,5,999,0,,-1.8,92.893,-46.2,1.244,5099.1,no
30,technician,single,university.degree,yes,no,telephone,jun,mon,405.0,10217,unknown,3,999,0,,1.4,94.465,-41.8,4.96,5228.1,no
32,self-employed,single,university.degree,yes,no,cellular,jul,thu,940.0,36971,no,1,14,1,success,-2.9,92.469,-33.6,1.072,5076.2,yes
25,student,single,high.school,yes,yes,cellular,apr,wed,82.0,28544,no,1,999,0,,-1.8,93.075,-47.1,1.415,5099.1,yes
40,technician,single,professional.course,no,no,cellular,jul,fri,260.0,14015,no,2,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
52,management,divorced,university.degree,yes,no,telephone,jun,mon,80.0,9592,no,3,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
38,technician,single,university.degree,no,no,cellular,apr,fri,202.0,30083,no,5,999,1,failure,-1.8,93.075,-47.1,1.4,5099.1,yes
37,admin.,married,high.school,yes,no,telephone,may,fri,422.0,7538,no,2,999,0,,1.1,93.994,-36.4,4.864,5191.0,no
28,self-employed,married,professional.course,no,no,telephone,may,mon,258.0,4052,no,1,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
35,blue-collar,married,basic.6y,yes,no,cellular,may,tue,155.0,30862,no,1,999,0,,-1.8,92.893,-46.2,1.344,5099.1,no
38,admin.,divorced,university.degree,no,no,cellular,jul,tue,232.0,14507,no,3,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
48,unemployed,married,basic.6y,no,no,cellular,jul,thu,1850.0,16966,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
46,admin.,married,university.degree,yes,no,cellular,aug,tue,210.0,23070,unknown,3,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
32,technician,single,university.degree,no,yes,cellular,may,fri,137.0,35220,no,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
31,services,single,high.school,no,no,cellular,may,wed,1298.0,34093,no,2,999,0,,-1.8,92.893,-46.2,1.281,5099.1,yes
37,entrepreneur,divorced,high.school,yes,no,cellular,jul,wed,276.0,14725,unknown,4,999,0,,1.4,93.918,-42.7,4.957,5228.1,no
29,services,divorced,high.school,yes,no,cellular,jul,wed,171.0,13283,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
32,admin.,married,university.degree,yes,no,cellular,may,tue,293.0,36000,no,2,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
47,blue-collar,divorced,basic.9y,no,no,cellular,may,tue,295.0,30813,no,1,999,0,,-1.8,92.893,-46.2,1.344,5099.1,no
38,technician,married,professional.course,yes,yes,cellular,apr,thu,117.0,30062,no,1,999,0,,-1.8,93.075,-47.1,1.406,5099.1,no
24,admin.,single,university.degree,yes,yes,telephone,oct,thu,97.0,38440,no,1,999,0,,-3.4,92.431,-26.9,0.733,5017.5,yes
32,admin.,married,university.degree,yes,no,cellular,aug,wed,1842.0,20621,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,yes
33,housemaid,married,basic.4y,yes,no,cellular,apr,mon,8.0,29866,no,3,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
53,blue-collar,married,basic.9y,yes,no,cellular,jul,tue,122.0,14420,no,4,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
36,entrepreneur,married,unknown,yes,no,telephone,may,fri,181.0,1865,unknown,1,999,0,,1.1,93.994,-36.4,4.855,5191.0,no
33,services,married,high.school,yes,no,cellular,may,fri,227.0,34893,no,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
59,technician,married,basic.4y,yes,yes,cellular,jul,thu,709.0,16927,unknown,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
51,admin.,married,university.degree,no,no,telephone,may,tue,87.0,706,no,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
51,self-employed,married,university.degree,yes,yes,cellular,nov,tue,55.0,25188,no,2,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
28,admin.,single,high.school,yes,no,telephone,may,wed,292.0,4945,no,2,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
45,management,married,university.degree,yes,no,cellular,aug,fri,334.0,20012,no,4,999,0,,1.4,93.444,-36.1,4.966,5228.1,no
39,blue-collar,married,basic.9y,yes,no,telephone,oct,fri,112.0,24033,no,1,999,0,,-0.1,93.798,-40.4,4.918,5195.8,yes
53,management,married,university.degree,no,no,telephone,jun,tue,68.0,10591,unknown,1,999,0,,1.4,94.465,-41.8,4.961,5228.1,no
38,management,married,university.degree,no,no,telephone,may,wed,165.0,36166,no,1,999,0,,-1.8,92.893,-46.2,1.27,5099.1,yes
23,student,single,high.school,no,yes,cellular,sep,thu,409.0,40799,no,2,3,2,success,-1.1,94.199,-37.5,0.878,4963.6,yes
50,self-employed,unknown,basic.6y,no,no,telephone,may,tue,398.0,6376,no,3,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
56,blue-collar,married,professional.course,yes,no,telephone,may,mon,621.0,5613,no,4,999,0,,1.1,93.994,-36.4,4.857,5191.0,yes
25,services,single,high.school,yes,no,cellular,jun,thu,217.0,36597,no,1,999,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
32,services,single,unknown,no,yes,cellular,jul,thu,415.0,40157,no,2,999,0,,-1.7,94.215,-40.3,0.846,4991.6,yes
40,admin.,married,university.degree,yes,no,cellular,jun,tue,192.0,36439,no,1,999,0,,-2.9,92.963,-40.8,1.262,5076.2,yes
37,admin.,married,university.degree,yes,yes,cellular,mar,tue,159.0,27795,no,3,999,0,,-1.8,92.843,-50.0,1.6869999999999998,5099.1,yes
38,management,married,basic.9y,no,no,telephone,may,fri,772.0,1632,unknown,1,999,0,,1.1,93.994,-36.4,4.855,5191.0,yes
49,services,married,high.school,no,no,cellular,aug,mon,117.0,18847,no,1,999,0,,1.4,93.444,-36.1,4.97,5228.1,no
33,management,married,university.degree,yes,no,cellular,nov,fri,237.0,41140,no,2,999,0,,-1.1,94.767,-50.8,1.04,4963.6,yes
42,housemaid,married,basic.4y,yes,no,telephone,may,mon,364.0,5575,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
38,admin.,divorced,university.degree,no,no,cellular,apr,mon,62.0,30102,no,1,999,0,,-1.8,93.075,-47.1,1.392,5099.1,no
54,management,married,university.degree,no,no,cellular,nov,mon,59.0,24312,no,1,999,0,,-0.1,93.2,-42.0,4.191,5195.8,no
45,blue-collar,married,basic.4y,yes,no,telephone,may,tue,334.0,2396,unknown,2,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
48,technician,single,professional.course,yes,no,cellular,apr,tue,159.0,39535,no,3,999,0,,-1.8,93.749,-34.6,0.6459999999999999,5008.7,yes
44,technician,single,unknown,no,yes,cellular,jul,thu,48.0,18675,unknown,3,999,0,,1.4,93.918,-42.7,4.968,5228.1,no
30,admin.,married,university.degree,yes,no,cellular,apr,thu,461.0,30270,no,1,999,0,,-1.8,93.075,-47.1,1.365,5099.1,yes
30,admin.,married,high.school,no,yes,cellular,may,tue,838.0,30788,no,1,999,0,,-1.8,92.893,-46.2,1.344,5099.1,yes
30,admin.,single,university.degree,no,no,cellular,apr,thu,368.0,30198,no,1,999,0,,-1.8,93.075,-47.1,1.365,5099.1,yes
56,technician,married,basic.9y,yes,no,telephone,may,wed,52.0,6515,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
35,technician,divorced,basic.4y,no,no,cellular,nov,tue,363.0,41158,no,1,999,0,,-1.1,94.767,-50.8,1.035,4963.6,yes
35,services,married,professional.course,no,no,cellular,may,thu,293.0,31752,no,1,999,0,,-1.8,92.893,-46.2,1.327,5099.1,no
33,admin.,single,university.degree,yes,no,cellular,aug,wed,67.0,37691,no,1,3,1,success,-2.9,92.201,-31.4,0.8540000000000001,5076.2,no
27,technician,single,unknown,yes,no,cellular,jul,fri,238.0,17142,no,1,999,0,,1.4,93.918,-42.7,4.962,5228.1,no
51,services,married,high.school,yes,no,telephone,jul,mon,596.0,17460,unknown,3,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
55,unemployed,married,basic.4y,yes,no,telephone,may,tue,164.0,2267,unknown,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
30,admin.,married,university.degree,yes,no,cellular,jun,mon,288.0,36807,no,1,999,0,,-2.9,92.963,-40.8,1.26,5076.2,yes
57,retired,married,high.school,no,no,cellular,aug,fri,92.0,22375,no,9,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
59,technician,married,professional.course,yes,no,telephone,may,fri,1438.0,5386,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
27,entrepreneur,single,university.degree,yes,no,telephone,jun,mon,486.0,9708,no,3,999,0,,1.4,94.465,-41.8,4.961,5228.1,yes
56,management,married,university.degree,no,no,cellular,jul,tue,442.0,14441,no,2,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
24,admin.,single,high.school,yes,no,telephone,jul,thu,15.0,15106,unknown,1,999,0,,1.4,93.918,-42.7,4.958,5228.1,no
19,student,single,unknown,yes,no,cellular,apr,fri,156.0,28902,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
25,student,single,high.school,yes,no,cellular,apr,wed,327.0,28260,no,1,999,0,,-1.8,93.075,-47.1,1.445,5099.1,yes
33,blue-collar,divorced,basic.9y,no,yes,cellular,apr,mon,34.0,29949,no,2,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
32,blue-collar,married,basic.9y,yes,no,cellular,may,fri,137.0,32419,unknown,1,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
31,admin.,single,high.school,no,no,cellular,sep,fri,252.0,40604,no,2,3,2,success,-1.1,94.199,-37.5,0.883,4963.6,yes
36,blue-collar,divorced,basic.9y,no,no,cellular,may,wed,323.0,33949,no,2,999,0,,-1.8,92.893,-46.2,1.281,5099.1,no
24,services,single,high.school,yes,no,cellular,jul,thu,860.0,40235,no,2,9,2,failure,-1.7,94.215,-40.3,0.884,4991.6,yes
43,services,married,high.school,yes,no,telephone,jun,fri,139.0,11391,unknown,2,999,0,,1.4,94.465,-41.8,4.959,5228.1,no
47,management,married,basic.9y,yes,no,cellular,nov,tue,709.0,38886,no,2,999,0,,-3.4,92.649,-30.1,0.715,5017.5,yes
56,entrepreneur,married,university.degree,yes,yes,cellular,apr,thu,259.0,30428,no,1,999,0,,-1.8,93.075,-47.1,1.365,5099.1,yes
32,admin.,single,university.degree,yes,no,telephone,oct,thu,220.0,38571,no,3,999,0,,-3.4,92.431,-26.9,0.722,5017.5,yes
51,management,married,university.degree,no,no,cellular,jul,thu,901.0,16960,unknown,2,999,0,,1.4,93.918,-42.7,4.962,5228.1,yes
23,admin.,single,university.degree,yes,no,cellular,apr,wed,621.0,30019,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,yes
30,services,single,high.school,no,no,cellular,may,mon,700.0,35634,no,3,999,0,,-1.8,92.893,-46.2,1.244,5099.1,yes
43,self-employed,married,university.degree,yes,no,cellular,mar,mon,264.0,39198,no,2,9,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
47,technician,single,professional.course,no,no,telephone,jun,fri,61.0,9442,unknown,1,999,0,,1.4,94.465,-41.8,4.967,5228.1,no
46,admin.,divorced,high.school,unknown,unknown,cellular,jul,tue,297.0,37019,no,1,999,0,,-2.9,92.469,-33.6,1.044,5076.2,yes
36,admin.,single,university.degree,yes,no,telephone,nov,thu,42.0,26304,no,1,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
82,retired,married,unknown,no,no,cellular,apr,wed,321.0,28312,no,1,999,0,,-1.8,93.075,-47.1,1.445,5099.1,yes
31,technician,single,professional.course,yes,no,cellular,jul,tue,77.0,16155,no,3,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
29,admin.,single,university.degree,yes,no,cellular,aug,wed,875.0,21882,no,2,999,0,,1.4,93.444,-36.1,4.964,5228.1,yes
34,technician,single,university.degree,yes,yes,cellular,mar,thu,221.0,39164,no,3,3,2,success,-1.8,93.369,-34.8,0.654,5008.7,yes
58,management,married,university.degree,yes,no,cellular,may,tue,640.0,36008,no,1,999,0,,-1.8,92.893,-46.2,1.266,5099.1,yes
50,services,married,basic.9y,yes,yes,telephone,may,tue,369.0,513,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
41,blue-collar,divorced,basic.6y,no,no,telephone,may,wed,229.0,6731,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
53,admin.,single,professional.course,no,no,telephone,may,mon,179.0,53,no,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
50,services,married,basic.4y,yes,no,telephone,may,wed,507.0,6605,unknown,1,999,0,,1.1,93.994,-36.4,4.857,5191.0,yes
32,technician,married,high.school,yes,no,cellular,aug,mon,55.0,20099,no,1,999,0,,1.4,93.444,-36.1,4.965,5228.1,no
26,admin.,married,high.school,no,no,cellular,jun,wed,428.0,39995,no,1,999,0,,-1.7,94.055,-39.8,0.767,4991.6,no
34,technician,single,professional.course,yes,no,cellular,mar,fri,227.0,27760,no,1,999,0,,-1.8,92.843,-50.0,1.726,5099.1,yes
44,admin.,single,university.degree,yes,no,telephone,may,fri,141.0,3721,no,2,999,0,,1.1,93.994,-36.4,4.859,5191.0,no
52,admin.,married,university.degree,no,no,cellular,may,thu,195.0,39606,no,1,999,0,,-1.8,93.876,-40.0,0.677,5008.7,yes
37,blue-collar,married,basic.9y,unknown,unknown,telephone,jun,thu,94.0,9009,no,4,999,0,,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
31,blue-collar,single,high.school,yes,no,cellular,nov,wed,522.0,25853,no,1,6,1,success,-0.1,93.2,-42.0,4.12,5195.8,yes
41,self-employed,married,professional.course,yes,no,cellular,nov,fri,1571.0,27402,unknown,1,999,0,,-0.1,93.2,-42.0,4.021,5195.8,yes
25,admin.,single,high.school,no,no,cellular,sep,thu,185.0,38037,no,1,3,1,success,-3.4,92.379,-29.8,0.778,5017.5,yes
29,services,single,high.school,no,no,cellular,jun,wed,725.0,36557,no,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
35,admin.,married,university.degree,yes,no,cellular,aug,wed,252.0,19402,no,5,999,0,,1.4,93.444,-36.1,4.967,5228.1,no
34,services,married,high.school,no,yes,cellular,may,wed,362.0,31505,no,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
58,blue-collar,married,basic.9y,no,no,telephone,may,fri,76.0,1790,no,2,999,0,,1.1,93.994,-36.4,4.855,5191.0,no
59,housemaid,married,basic.4y,no,no,telephone,oct,tue,2187.0,38388,no,1,999,0,,-3.4,92.431,-26.9,0.737,5017.5,no
35,entrepreneur,married,university.degree,yes,yes,telephone,may,thu,253.0,7140,unknown,2,999,0,,1.1,93.994,-36.4,4.86,5191.0,no
31,blue-collar,married,basic.6y,yes,no,cellular,may,fri,164.0,32293,no,1,999,0,,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
45,unemployed,married,high.school,no,no,cellular,sep,wed,1081.0,40665,no,2,999,0,,-1.1,94.199,-37.5,0.88,4963.6,yes
35,entrepreneur,married,professional.course,yes,no,telephone,may,thu,12.0,34381,no,5,999,0,,-1.8,92.893,-46.2,1.266,5099.1,no
24,services,single,high.school,no,no,cellular,may,fri,576.0,35093,no,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
36,blue-collar,single,unknown,yes,no,telephone,may,wed,276.0,1121,no,4,999,0,,1.1,93.994,-36.4,4.856,5191.0,no
42,blue-collar,married,basic.4y,no,no,cellular,jul,wed,54.0,18298,no,10,999,0,,1.4,93.918,-42.7,4.963,5228.1,no
70,retired,married,basic.4y,yes,no,cellular,may,thu,331.0,39662,no,1,3,2,success,-1.8,93.876,-40.0,0.6829999999999999,5008.7,yes
30,technician,unknown,university.degree,no,no,cellular,mar,mon,977.0,39322,no,2,11,2,success,-1.8,93.369,-34.8,0.639,5008.7,yes
36,admin.,single,university.degree,no,yes,cellular,may,wed,1119.0,34094,no,2,999,0,,-1.8,92.893,-46.2,1.281,5099.1,yes
41,technician,divorced,professional.course,yes,no,cellular,apr,thu,811.0,30350,no,2,999,0,,-1.8,93.075,-47.1,1.365,5099.1,yes
33,services,single,high.school,yes,no,cellular,jul,tue,560.0,16273,unknown,2,999,0,,1.4,93.918,-42.7,4.961,5228.1,yes
33,admin.,married,university.degree,no,no,cellular,sep,mon,369.0,40617,no,3,999,0,,-1.1,94.199,-37.5,0.882,4963.6,yes
60,retired,married,basic.4y,no,no,cellular,oct,mon,82.0,38368,no,1,999,0,,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no
31,admin.,single,university.degree,yes,no,cellular,nov,thu,124.0,26613,no,1,999,0,,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
28,management,single,university.degree,yes,no,cellular,jun,thu,339.0,39881,no,3,6,2,success,-1.7,94.055,-39.8,0.7290000000000001,4991.6,yes
36,blue-collar,single,high.school,yes,yes,cellular,jun,wed,342.0,39912,no,2,3,1,success,-1.7,94.055,-39.8,0.7390000000000001,4991.6,yes
58,retired,married,basic.4y,no,no,telephone,may,tue,1045.0,4479,unknown,1,999,0,,1.1,93.994,-36.4,4.856,5191.0,yes
51,management,married,university.degree,yes,no,cellular,may,mon,131.0,39720,no,2,999,4,failure,-1.8,93.876,-40.0,0.6970000000000001,5008.7,no
54,admin.,divorced,high.school,no,yes,cellular,nov,fri,377.0,27499,no,1,999,0,,-0.1,93.2,-42.0,4.021,5195.8,no
45,unemployed,married,high.school,no,no,telephone,may,mon,120.0,2035,unknown,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
39,admin.,single,university.degree,yes,yes,cellular,may,mon,9.0,35701,no,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
31,blue-collar,divorced,high.school,no,yes,telephone,jun,mon,27.0,10388,no,3,999,0,,1.4,94.465,-41.8,4.96,5228.1,no
33,admin.,single,university.degree,no,no,cellular,aug,thu,277.0,21048,no,2,999,0,,1.4,93.444,-36.1,4.964,5228.1,no
51,blue-collar,married,basic.9y,yes,no,cellular,aug,wed,237.0,40467,no,1,6,4,success,-1.7,94.027,-38.3,0.903,4991.6,yes
34,technician,single,university.degree,yes,no,cellular,jul,mon,251.0,40033,no,3,999,0,,-1.7,94.215,-40.3,0.7929999999999999,4991.6,yes
42,admin.,married,professional.course,yes,no,cellular,may,mon,458.0,30544,no,3,9,2,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
28,services,single,basic.9y,no,yes,cellular,may,fri,126.0,35404,no,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
35,blue-collar,divorced,basic.4y,yes,no,cellular,jul,tue,178.0,16037,no,1,999,0,,1.4,93.918,-42.7,4.961,5228.1,no
51,technician,married,professional.course,yes,no,cellular,sep,mon,841.0,40612,no,2,999,2,failure,-1.1,94.199,-37.5,0.882,4963.6,yes
53,services,married,basic.9y,yes,no,telephone,jul,tue,723.0,12194,no,2,999,0,,1.4,93.918,-42.7,4.955,5228.1,no
58,blue-collar,married,basic.9y,yes,no,cellular,aug,mon,846.0,18845,no,1,999,0,,1.4,93.444,-36.1,4.97,5228.1,yes
36,self-employed,single,basic.9y,no,no,cellular,nov,tue,94.0,24800,no,1,999,0,,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
41,self-employed,married,basic.9y,yes,no,cellular,may,thu,1135.0,31997,no,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
68,retired,divorced,high.school,yes,yes,cellular,jul,wed,340.0,40276,no,1,3,1,success,-1.7,94.215,-40.3,0.8959999999999999,4991.6,yes
42,blue-collar,divorced,basic.9y,no,no,cellular,apr,mon,20.0,29924,no,2,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
40,blue-collar,married,basic.6y,no,no,telephone,jul,mon,63.0,12407,no,6,999,0,,1.4,93.918,-42.7,4.96,5228.1,no
36,admin.,single,professional.course,yes,yes,telephone,may,wed,828.0,4793,no,4,999,0,,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
45,services,married,high.school,yes,no,telephone,may,tue,178.0,674,no,2,999,0,,1.1,93.994,-36.4,4.857,5191.0,no
41,admin.,divorced,university.degree,yes,no,cellular,mar,fri,376.0,39197,no,2,999,0,,-1.8,93.369,-34.8,0.653,5008.7,yes
55,admin.,married,basic.4y,no,yes,cellular,apr,fri,106.0,29085,no,1,999,0,,-1.8,93.075,-47.1,1.405,5099.1,no
55,admin.,married,university.degree,no,yes,cellular,aug,fri,80.0,23825,unknown,2,999,0,,1.4,93.444,-36.1,4.963,5228.1,no
35,technician,single,professional.course,yes,no,cellular,aug,tue,109.0,19134,no,4,999,0,,1.4,93.444,-36.1,4.968,5228.1,no
24,blue-collar,single,high.school,no,no,cellular,oct,thu,1032.0,41009,no,1,3,1,success,-1.1,94.601,-49.5,1.025,4963.6,yes
33,admin.,single,university.degree,yes,no,cellular,oct,thu,759.0,41010,no,1,3,3,success,-1.1,94.601,-49.5,1.025,4963.6,yes
52,admin.,divorced,university.degree,no,no,cellular,nov,tue,213.0,38728,no,1,999,0,,-3.4,92.649,-30.1,0.715,5017.5,yes
35,self-employed,married,university.degree,no,no,cellular,jul,thu,1175.0,15247,no,2,999,0,,1.4,93.918,-42.7,4.958,5228.1,yes
58,admin.,married,high.school,yes,no,cellular,aug,tue,553.0,19010,no,1,999,0,,1.4,93.444,-36.1,4.968,5228.1,yes
