ultima_compra,visitas,online,loja,catalogo,descontos,vinho,doces,fruta,carne,peixe,renda,total_gasto,adolescentes,criancas,estado_civil,educacao,tempo_cliente,reclamacao,idade,aceitou_campanha
38,5,9,7,5,4,355,138,30,177,90,76532.0,790,1,1,uniao_estavel,graduado,2452,0,45,0
86,6,6,4,3,2,175,6,10,110,54,42081.0,355,0,1,casado,graduado,2647,0,38,0
90,3,4,5,10,1,864,38,134,768,150,67546.0,1954,0,0,casado,doutorado,2826,0,32,0
87,1,4,8,7,1,957,95,153,612,99,88420.0,1916,0,0,uniao_estavel,mestrado,2217,0,31,0
62,8,2,3,0,2,25,0,6,16,20,31158.0,67,0,1,casado,graduado,2677,0,35,0
23,8,10,6,4,8,641,0,7,56,0,61671.0,704,1,0,divorciado,graduado,2185,0,52,0
99,1,2,5,3,1,273,14,86,208,177,69719.0,758,0,0,solteiro,graduado,2193,0,46,0
29,6,3,6,1,2,122,10,21,43,25,49160.0,221,1,0,divorciado,graduado,2411,0,71,0
52,6,1,2,1,1,1,0,4,10,29,24882.0,44,0,1,uniao_estavel,primeiro_grau,2817,0,42,0
90,1,4,4,6,1,1020,63,31,430,62,90933.0,1606,0,0,solteiro,doutorado,2249,0,66,0
9,1,27,0,0,0,6,262,2,3,1,113734.0,274,0,0,solteiro,doutorado,2191,0,75,0
71,3,3,8,5,2,378,14,14,68,19,59292.0,493,1,0,uniao_estavel,doutorado,2540,0,70,0
13,7,2,3,0,2,42,0,1,18,3,45759.0,64,1,1,casado,doutorado,2650,0,56,0
16,7,1,3,0,1,15,4,5,14,0,22148.0,38,0,0,solteiro,graduado,2236,0,37,0
94,2,4,6,4,1,272,7,7,80,20,73395.0,386,0,0,casado,mestrado,2262,0,33,0
77,6,3,3,0,3,9,1,1,24,2,29819.0,37,0,1,divorciado,graduado,2407,0,49,0
20,4,3,8,1,2,279,0,0,18,0,45688.0,297,1,0,casado,graduado,2314,0,52,0
51,1,3,6,4,1,398,61,61,265,138,62820.0,923,0,0,casado,graduado,2573,0,66,0
81,5,6,7,11,4,637,19,47,237,12,60491.0,952,1,0,casado,doutorado,2455,0,49,0
71,7,3,3,0,1,45,1,0,16,2,33235.0,64,0,1,uniao_estavel,graduado,2303,0,34,0
36,6,1,3,0,1,21,3,1,9,7,35701.0,41,0,0,casado,graduado,2626,0,61,0
95,7,1,2,1,1,15,0,4,13,0,31535.0,32,0,1,casado,mestrado,2435,0,40,0
32,0,3,13,5,0,493,23,183,352,184,92556.0,1235,0,0,uniao_estavel,segundo_grau,2229,0,60,0
32,5,7,5,8,2,957,53,40,175,158,67384.0,1383,1,0,solteiro,graduado,2755,0,50,0
85,2,4,13,6,1,829,92,138,430,60,80573.0,1549,0,0,uniao_estavel,mestrado,2782,0,49,0
93,8,5,5,5,3,1017,50,50,500,65,77870.0,1682,1,0,casado,graduado,2835,0,53,1
24,8,10,10,5,6,953,0,0,71,0,52278.0,1024,1,0,viuvo,doutorado,2679,0,57,0
44,8,4,8,4,7,159,0,0,120,0,57107.0,279,1,0,solteiro,graduado,2833,0,52,1
15,6,1,4,0,1,32,4,0,8,23,18929.0,67,0,0,casado,graduado,2657,0,30,0
82,6,3,3,0,2,23,2,0,15,0,36038.0,40,0,1,solteiro,doutorado,2553,0,39,0
27,7,2,4,1,1,18,20,42,24,15,20180.0,119,0,0,solteiro,graduado,2653,0,44,0
72,7,1,2,0,1,15,0,0,4,0,34230.0,19,1,1,uniao_estavel,doutorado,2709,0,55,0
7,3,1,4,0,1,23,5,4,5,10,31878.0,47,1,0,solteiro,segundo_grau,2166,0,43,0
57,3,6,12,2,2,200,185,193,100,46,70932.0,724,1,0,casado,segundo_grau,2320,0,48,0
84,4,7,6,9,0,1324,108,27,119,71,91249.0,1649,0,0,solteiro,graduado,2776,0,64,1
53,3,7,13,5,1,1193,66,33,281,129,77598.0,1702,0,0,solteiro,mestrado,2430,0,77,0
48,5,11,11,5,3,505,22,137,401,104,80982.0,1169,1,1,solteiro,graduado,2696,1,61,0
2,5,1,3,0,1,2,4,4,9,0,22701.0,19,0,1,casado,mestrado,2456,0,43,0
65,8,4,11,2,3,1103,0,0,45,0,55212.0,1148,1,0,casado,doutorado,2742,0,51,0
45,2,3,7,3,1,353,46,61,753,40,70617.0,1253,0,0,casado,graduado,2530,0,50,0
42,5,9,6,3,1,652,84,48,350,94,64849.0,1228,0,0,solteiro,graduado,2752,0,63,1
29,7,9,7,3,5,379,91,6,157,25,62694.0,658,1,1,casado,mestrado,2536,0,55,0
83,5,2,4,0,1,46,2,4,36,2,61917.0,90,1,1,casado,doutorado,2380,0,46,0
93,3,4,7,2,2,162,17,31,127,8,67472.0,345,1,0,casado,doutorado,2433,0,73,0
40,6,3,3,0,3,8,3,3,19,3,21059.0,36,0,1,casado,mestrado,2332,0,38,0
47,7,3,2,1,2,17,4,3,18,3,29543.0,45,0,2,casado,mestrado,2248,0,52,0
50,3,6,9,6,2,340,38,108,185,130,75903.0,801,1,0,casado,graduado,2606,0,69,0
40,7,1,3,0,2,8,5,4,15,3,34984.0,35,1,1,uniao_estavel,segundo_grau,2820,0,45,0
3,4,4,9,2,5,154,30,22,202,39,54998.0,447,1,0,solteiro,doutorado,2635,0,64,1
62,8,11,8,2,3,710,0,15,30,20,54356.0,775,1,0,viuvo,doutorado,2746,0,71,1
25,5,0,3,0,1,8,0,2,4,0,34242.0,14,1,0,casado,mestrado,2257,0,61,0
48,4,1,4,0,1,2,13,2,4,13,25410.0,34,0,1,casado,graduado,2461,0,47,0
56,2,5,5,11,1,1050,14,14,322,0,73356.0,1400,0,0,casado,doutorado,2302,0,36,1
68,8,1,3,0,1,19,2,1,14,3,28320.0,39,1,0,uniao_estavel,graduado,2690,0,70,0
64,7,1,3,0,1,22,2,0,6,6,23763.0,36,0,1,solteiro,graduado,2850,0,43,0
67,1,4,12,6,1,274,141,83,216,151,72570.0,865,0,0,casado,graduado,2224,0,36,0
94,7,2,3,2,2,68,6,6,38,3,34529.0,121,0,1,casado,mestrado,2812,0,44,0
82,3,3,10,4,2,344,11,45,654,104,70792.0,1158,0,0,viuvo,graduado,2667,0,69,0
3,2,3,7,8,2,145,26,193,459,205,63211.0,1028,0,0,casado,graduado,2763,0,38,1
24,1,4,10,7,1,217,85,38,350,111,83891.0,801,1,0,casado,mestrado,2168,0,46,0
54,8,3,3,0,3,18,2,7,34,10,36065.0,71,1,1,solteiro,graduado,2614,0,52,0
20,7,3,4,0,2,69,7,8,26,12,39898.0,122,1,0,uniao_estavel,graduado,2661,0,66,0
96,5,3,4,1,1,144,0,0,7,0,51141.0,151,0,0,solteiro,doutorado,2515,0,80,0
19,3,3,10,3,2,256,29,34,103,90,56939.0,512,1,0,casado,graduado,2443,0,44,0
60,1,4,10,4,1,483,12,72,567,94,80872.0,1228,0,0,solteiro,graduado,2207,0,69,0
2,8,10,8,4,1,1285,21,105,653,28,72335.0,2092,0,0,uniao_estavel,doutorado,2844,0,44,1
13,4,4,9,2,1,338,8,4,89,11,61798.0,450,0,0,solteiro,doutorado,2377,0,56,0
37,0,1,7,8,1,605,54,10,345,84,76842.0,1098,0,0,viuvo,doutorado,2216,0,70,0
59,6,1,3,0,1,8,1,0,7,3,29478.0,19,0,1,uniao_estavel,graduado,2322,0,44,0
55,7,5,5,3,5,172,6,41,86,45,46998.0,350,1,0,solteiro,graduado,2774,0,64,0
60,2,6,10,11,1,448,17,71,951,40,96843.0,1527,0,0,solteiro,graduado,2591,0,30,1
48,4,2,4,1,3,67,2,4,32,17,56551.0,122,1,1,viuvo,doutorado,2212,0,70,0
38,5,8,10,5,3,512,179,53,98,81,70053.0,923,1,0,casado,mestrado,2520,0,55,0
8,6,5,6,3,1,1462,0,16,128,0,71670.0,1606,0,0,viuvo,doutorado,2514,0,58,1
19,3,2,4,0,3,20,3,0,14,7,44359.0,44,1,1,casado,graduado,2171,0,42,0
32,9,3,3,1,3,50,10,4,44,10,40887.0,118,1,1,solteiro,graduado,2578,0,68,1
27,7,3,4,0,1,102,0,1,15,2,48877.0,120,1,0,divorciado,graduado,2334,0,54,0
58,3,6,12,7,1,499,49,149,815,173,74485.0,1685,0,0,uniao_estavel,graduado,2468,0,73,0
59,5,8,10,2,2,381,86,35,172,56,64474.0,730,1,0,uniao_estavel,graduado,2409,0,48,0
29,3,6,12,8,2,631,76,43,239,128,77226.0,1117,1,0,uniao_estavel,graduado,2280,0,57,0
60,2,3,7,10,1,526,94,80,553,123,72643.0,1376,0,0,viuvo,graduado,2646,0,71,1
41,1,3,11,6,1,913,26,26,376,17,85738.0,1358,0,0,uniao_estavel,mestrado,2316,0,42,0
27,4,6,5,3,2,673,47,0,199,37,55686.0,956,1,0,divorciado,graduado,2659,0,54,0
28,4,1,3,0,1,23,0,0,9,0,39062.0,32,0,1,solteiro,graduado,2255,0,37,0
8,8,5,5,2,5,199,3,33,60,8,34600.0,303,1,1,uniao_estavel,graduado,2703,0,49,1
18,7,6,5,3,2,261,23,23,73,4,40794.0,384,1,0,casado,graduado,2607,0,45,0
76,3,3,5,1,3,111,9,16,37,7,54690.0,180,1,1,casado,segundo_grau,2393,0,49,0
0,1,25,0,0,0,16,4,4,12,2,4428.0,38,1,0,casado,graduado,2426,0,51,0
32,5,4,8,4,2,63,19,151,137,153,32632.0,523,0,0,casado,segundo_grau,2855,0,57,0
2,7,3,4,0,4,58,0,0,18,2,38236.0,78,1,1,solteiro,doutorado,2441,0,52,0
16,8,2,2,1,1,29,3,1,17,0,36781.0,50,0,1,casado,graduado,2239,0,41,1
56,8,1,2,0,1,3,1,2,12,0,31385.0,18,0,1,solteiro,mestrado,2730,0,36,1
97,9,4,4,0,3,28,14,34,62,11,24570.0,149,0,1,casado,graduado,2646,0,36,0
15,9,3,3,0,3,40,7,3,30,10,25509.0,90,0,1,divorciado,doutorado,2808,0,46,1
35,1,5,9,7,0,879,143,143,797,106,94642.0,2068,0,0,casado,graduado,2296,0,69,0
3,4,2,4,1,1,62,5,1,44,6,58646.0,118,1,0,casado,mestrado,2543,0,58,0
49,7,6,5,3,8,280,0,7,81,20,53201.0,388,1,1,solteiro,graduado,2661,0,45,0
4,5,0,3,0,1,9,1,0,6,3,21994.0,19,1,0,uniao_estavel,graduado,2711,0,63,0
45,7,4,5,1,6,182,2,4,33,0,57113.0,221,1,1,casado,graduado,2667,0,42,0
37,4,3,3,5,1,83,26,2,101,64,51373.0,276,0,0,casado,graduado,2531,0,29,0
39,8,3,4,0,3,38,8,15,54,3,23477.0,118,0,1,casado,graduado,2410,0,34,0
38,2,3,8,3,2,228,11,19,130,4,58116.0,392,1,0,casado,graduado,2236,0,64,0
8,3,5,8,5,1,1092,37,37,592,145,72968.0,1903,0,0,divorciado,doutorado,2354,0,57,1
89,7,3,4,1,2,85,13,15,27,13,39791.0,153,1,0,casado,mestrado,2617,0,49,0
47,3,9,11,7,0,1276,29,24,746,94,91712.0,2169,0,0,solteiro,mestrado,2414,0,73,1
75,5,5,5,5,1,1017,100,33,417,108,94472.0,1675,1,0,solteiro,graduado,2246,0,62,0
86,8,1,3,0,2,6,1,2,9,2,13672.0,20,1,1,uniao_estavel,graduado,2597,0,60,0
4,2,7,8,6,0,448,101,21,125,52,96547.0,747,0,0,casado,segundo_grau,2196,0,40,1
73,4,6,4,5,1,504,28,23,117,179,79205.0,851,0,0,casado,graduado,2828,0,45,1
46,4,4,8,3,3,226,31,22,133,41,56559.0,453,1,0,uniao_estavel,doutorado,2710,0,45,0
38,8,7,6,1,4,239,7,3,141,0,32644.0,390,0,1,casado,doutorado,2688,0,47,0
73,3,4,6,1,1,90,36,38,67,33,67506.0,264,1,0,solteiro,segundo_grau,2337,0,40,0
66,6,1,3,0,1,7,2,2,8,3,24206.0,22,0,1,solteiro,graduado,2637,0,50,0
36,6,1,2,0,1,4,0,2,5,2,28420.0,13,0,1,divorciado,doutorado,2346,0,53,0
29,8,3,2,2,3,16,21,17,19,20,22979.0,93,0,1,casado,graduado,2820,0,50,1
29,3,0,3,0,1,10,0,3,3,0,33279.0,16,0,0,solteiro,graduado,2176,0,54,0
6,7,2,4,0,3,68,0,0,16,0,46423.0,84,1,1,solteiro,mestrado,2443,0,48,0
97,8,2,3,0,2,35,0,0,13,2,30368.0,50,1,0,casado,graduado,2393,0,43,0
61,5,8,8,4,3,575,93,80,428,208,63684.0,1384,1,0,casado,graduado,2739,0,50,0
68,8,5,3,5,4,315,0,0,31,4,41638.0,350,1,0,divorciado,graduado,2660,0,56,0
73,2,3,7,1,1,182,13,2,49,17,68805.0,263,1,0,divorciado,doutorado,2444,0,61,0
90,5,8,10,2,3,561,14,14,113,10,65814.0,712,1,0,uniao_estavel,doutorado,2278,0,54,0
81,3,5,5,6,1,587,34,51,932,180,71964.0,1784,0,0,divorciado,graduado,2564,0,62,0
1,8,4,4,0,3,94,12,1,33,13,39146.0,153,0,1,solteiro,graduado,2659,0,34,0
79,2,7,9,7,1,908,194,43,735,40,96876.0,1920,0,0,uniao_estavel,graduado,2486,0,43,1
92,9,11,8,2,6,228,129,122,122,208,34445.0,809,0,0,casado,primeiro_grau,2677,0,39,0
31,5,2,13,9,1,995,48,112,417,42,68281.0,1614,0,0,solteiro,graduado,2850,0,62,1
46,6,0,3,0,1,11,1,1,2,2,37284.0,17,1,1,casado,segundo_grau,2616,0,45,0
14,9,2,2,1,1,3,21,3,14,15,36790.0,56,0,0,casado,graduado,2644,0,37,1
89,8,2,3,0,3,12,1,1,16,4,27943.0,34,1,1,uniao_estavel,graduado,2599,0,53,0
31,6,1,3,0,2,17,0,0,2,0,22263.0,19,1,1,divorciado,graduado,2250,1,69,0
75,8,0,3,0,1,8,3,0,5,0,30261.0,16,2,1,uniao_estavel,graduado,2801,0,48,0
42,6,2,4,0,3,22,10,4,17,12,28587.0,65,0,1,uniao_estavel,graduado,2296,0,42,0
53,6,2,3,0,1,14,7,10,29,4,43815.0,64,0,1,casado,mestrado,2609,0,38,0
53,6,4,5,2,6,106,7,27,68,52,48195.0,260,1,1,casado,graduado,2318,0,64,0
23,4,8,6,3,2,820,0,57,242,45,77027.0,1164,1,0,casado,mestrado,2303,0,68,0
57,4,8,13,5,2,753,10,43,226,69,71322.0,1101,1,0,casado,doutorado,2657,0,55,0
49,5,2,4,0,2,13,3,3,17,7,32765.0,43,0,1,casado,mestrado,2285,0,41,0
6,6,0,3,0,1,9,4,1,3,0,29672.0,17,1,1,uniao_estavel,graduado,2633,0,55,0
29,4,1,3,0,1,19,2,3,6,4,23272.0,34,0,0,divorciado,graduado,2414,0,67,0
5,8,10,7,5,4,520,49,8,223,32,49912.0,832,1,0,uniao_estavel,mestrado,2819,0,71,1
98,9,2,3,1,4,5,14,17,17,13,7500.0,66,0,1,uniao_estavel,segundo_grau,2856,0,35,0
80,6,11,4,8,2,618,17,44,215,0,68117.0,894,1,0,viuvo,doutorado,2635,0,73,1
4,5,7,11,2,3,315,7,35,322,46,67225.0,725,1,0,casado,graduado,2374,0,65,0
70,8,3,3,0,3,15,5,1,23,0,17649.0,44,0,1,casado,graduado,2388,0,44,0
32,7,11,8,6,4,384,101,60,364,119,55914.0,1028,1,0,uniao_estavel,graduado,2585,0,45,0
82,8,6,3,2,1,110,10,29,92,28,40059.0,269,0,1,casado,graduado,2433,0,36,0
27,2,3,7,3,2,208,17,17,76,36,60905.0,354,1,0,uniao_estavel,graduado,2365,0,70,0
94,6,10,12,3,4,555,61,82,257,93,75330.0,1048,1,1,casado,graduado,2792,0,43,0
23,3,4,10,4,4,240,6,90,216,63,60689.0,615,1,0,solteiro,graduado,2552,0,69,0
97,7,2,3,0,1,11,5,0,36,15,38680.0,67,0,1,casado,graduado,2617,0,36,0
25,6,10,10,3,1,848,61,154,323,201,61416.0,1587,0,0,uniao_estavel,graduado,2665,0,38,0
92,4,5,8,4,1,202,42,47,197,55,49767.0,543,0,0,solteiro,graduado,2582,0,29,0
98,7,4,9,6,10,433,102,89,650,16,83273.0,1290,2,1,solteiro,graduado,2801,0,50,0
19,6,2,3,0,2,6,5,6,15,10,29009.0,42,0,1,casado,graduado,2371,0,39,0
80,5,2,3,0,1,37,0,0,7,3,45057.0,47,0,1,casado,mestrado,2369,0,41,0
80,7,4,6,3,8,167,34,37,64,49,37150.0,351,0,1,casado,graduado,2815,0,49,0
79,6,4,4,1,3,45,25,7,99,4,43020.0,180,0,1,solteiro,graduado,2370,0,50,0
50,4,3,4,1,1,129,1,0,21,0,53154.0,151,1,0,casado,graduado,2179,0,61,0
60,4,7,12,8,1,713,80,0,264,120,65308.0,1177,0,0,casado,graduado,2450,0,47,0
44,6,2,5,5,2,676,44,161,426,210,76467.0,1517,0,1,solteiro,graduado,2840,0,50,1
0,1,5,10,6,1,450,98,26,535,73,81044.0,1182,0,0,casado,segundo_grau,2343,0,73,0
28,4,1,3,0,1,22,2,2,12,0,32871.0,38,1,1,casado,graduado,2636,0,69,0
35,7,7,6,2,6,367,4,4,51,6,55801.0,432,1,1,solteiro,graduado,2439,0,45,0
49,2,6,4,3,2,526,53,35,214,69,76320.0,897,1,0,viuvo,graduado,2166,0,61,0
46,8,3,3,0,2,51,0,0,16,0,36927.0,67,1,1,solteiro,mestrado,2186,0,65,0
97,4,1,3,0,1,25,0,0,11,3,48794.0,39,1,1,uniao_estavel,graduado,2162,0,67,0
51,8,3,3,0,1,28,17,6,27,12,23478.0,90,0,0,solteiro,graduado,2626,0,55,0
80,7,2,12,10,3,958,0,159,447,20,71128.0,1584,0,1,divorciado,graduado,2790,0,47,0
10,5,7,13,3,3,532,44,88,168,69,70179.0,901,1,0,divorciado,doutorado,2502,0,44,0
29,7,9,12,2,2,724,8,17,143,0,59462.0,892,1,0,casado,graduado,2699,0,70,0
74,7,3,3,1,3,39,8,0,56,20,38361.0,123,0,1,uniao_estavel,graduado,2343,0,51,0
54,2,4,8,4,1,587,54,54,348,71,70038.0,1114,0,0,uniao_estavel,doutorado,2406,0,38,0
93,4,2,3,0,2,29,0,1,11,0,42554.0,41,1,1,uniao_estavel,graduado,2692,0,42,0
63,6,9,12,6,5,757,80,80,217,29,67445.0,1163,1,0,casado,graduado,2845,0,46,0
92,2,4,4,5,2,544,151,35,133,23,67046.0,886,1,0,viuvo,graduado,2698,0,69,0
40,4,2,3,1,1,40,6,15,15,17,42192.0,93,0,0,casado,graduado,2455,0,72,0
70,7,4,4,7,2,1245,33,33,332,21,77610.0,1664,1,0,casado,doutorado,2767,0,68,0
96,5,3,4,0,2,19,14,1,20,16,31761.0,70,0,1,casado,graduado,2244,0,36,0
81,7,1,3,0,1,16,1,3,15,2,34350.0,37,0,1,uniao_estavel,graduado,2412,0,41,0
63,5,6,8,2,3,376,9,4,94,12,54591.0,495,1,0,uniao_estavel,graduado,2487,0,71,0
85,3,6,10,3,1,184,39,178,178,103,71866.0,682,1,0,casado,graduado,2345,0,64,0
51,8,1,2,1,1,15,2,0,11,0,25293.0,28,0,1,casado,graduado,2446,0,51,0
23,5,5,11,2,2,124,59,83,267,85,42000.0,618,0,0,solteiro,doutorado,2694,0,33,1
95,5,9,5,6,1,627,80,120,414,121,69520.0,1362,0,0,casado,graduado,2516,0,37,0
11,4,5,7,5,2,180,54,60,241,13,64713.0,548,0,1,divorciado,graduado,2301,0,50,1
42,6,1,2,1,1,14,0,0,4,0,27889.0,18,0,1,casado,mestrado,2518,0,43,0
77,5,2,3,1,1,3,7,3,24,34,22123.0,71,0,0,viuvo,primeiro_grau,2253,0,60,0
40,8,3,4,0,2,8,9,26,46,38,27803.0,127,0,1,casado,graduado,2831,0,47,0
32,8,6,5,2,4,293,6,6,23,13,51651.0,341,1,0,casado,graduado,2758,0,60,0
48,4,9,13,7,1,758,89,12,385,33,68487.0,1277,0,0,casado,graduado,2691,0,32,0
24,7,8,7,9,3,656,47,38,161,62,56796.0,964,1,0,casado,graduado,2657,0,51,0
61,2,4,7,6,1,196,17,25,607,67,87000.0,912,0,0,casado,segundo_grau,2720,0,28,0
6,2,6,7,9,1,835,73,73,380,114,79823.0,1475,1,0,casado,graduado,2249,0,61,0
16,3,1,4,1,2,16,0,11,15,2,30828.0,44,0,1,solteiro,graduado,2427,0,40,0
39,4,0,3,0,1,9,1,1,5,2,34109.0,18,1,0,casado,mestrado,2394,0,49,0
2,7,5,8,1,7,229,3,7,140,10,53367.0,389,1,1,divorciado,mestrado,2461,0,46,1
49,7,1,2,0,1,0,1,1,4,15,22390.0,21,0,0,uniao_estavel,primeiro_grau,2410,0,51,0
31,2,4,7,1,1,121,15,24,124,24,71322.0,308,1,0,uniao_estavel,graduado,2217,0,44,0
58,1,4,7,10,1,471,61,102,125,212,79244.0,971,0,0,solteiro,graduado,2716,0,27,1
5,8,10,7,5,4,520,49,8,223,32,49912.0,832,1,0,uniao_estavel,mestrado,2819,0,71,1
90,5,1,3,0,1,26,0,1,10,2,48699.0,39,1,1,casado,doutorado,2563,0,70,0
47,1,3,8,7,1,240,192,132,445,250,80144.0,1259,0,0,uniao_estavel,graduado,2431,0,45,0
25,6,4,5,1,5,178,4,4,26,8,54252.0,220,1,1,solteiro,graduado,2556,0,64,0
60,6,4,10,4,2,1486,0,55,278,49,81929.0,1868,0,1,casado,mestrado,2797,0,44,1
67,6,2,4,3,1,1115,12,12,128,33,76068.0,1300,1,0,casado,graduado,2736,0,45,0
40,4,1,3,0,1,29,0,0,8,2,53204.0,39,1,1,casado,mestrado,2260,0,44,0
63,3,6,11,7,3,529,28,0,356,63,67911.0,976,1,0,uniao_estavel,doutorado,2197,0,71,0
1,9,1,3,0,2,13,4,3,8,7,14796.0,35,0,1,casado,segundo_grau,2809,0,36,1
89,3,8,6,4,2,934,24,24,230,16,78128.0,1228,1,0,casado,doutorado,2289,0,46,0
40,6,2,4,0,1,2,12,7,11,16,14188.0,48,0,0,casado,primeiro_grau,2645,0,48,0
5,7,2,3,0,2,4,16,12,5,3,20425.0,40,0,1,casado,primeiro_grau,2767,0,34,0
3,4,2,4,1,1,62,5,1,44,6,58646.0,118,1,0,casado,mestrado,2543,0,58,0
1,5,7,8,2,2,158,0,35,179,0,72967.0,372,1,0,divorciado,graduado,2720,0,50,1
24,7,5,4,1,3,173,2,2,39,3,48150.0,219,1,0,casado,mestrado,2545,0,71,0
89,2,5,12,3,1,830,79,59,968,51,82332.0,1987,0,0,solteiro,graduado,2809,0,59,1
48,7,8,7,2,6,189,43,10,253,56,58275.0,551,1,1,viuvo,graduado,2551,0,65,0
31,6,7,13,3,1,728,8,17,133,11,44953.0,897,0,0,uniao_estavel,doutorado,2714,0,39,0
68,4,1,3,0,2,7,0,2,9,2,34587.0,20,1,1,uniao_estavel,graduado,2203,0,67,0
46,5,2,2,2,1,35,6,4,17,7,43018.0,69,1,0,uniao_estavel,mestrado,2399,0,46,0
92,7,7,6,1,5,188,3,3,180,20,45736.0,394,1,0,casado,mestrado,2499,0,66,0
80,4,6,10,8,2,742,9,28,152,25,66476.0,956,1,0,uniao_estavel,mestrado,2366,0,51,0
16,7,2,3,0,2,0,2,7,5,26,27733.0,40,0,1,casado,segundo_grau,2466,0,39,0
50,2,6,11,8,2,750,10,71,174,13,69805.0,1018,1,0,uniao_estavel,doutorado,2318,0,68,0
93,2,3,8,10,1,816,56,42,450,55,72217.0,1419,0,0,solteiro,mestrado,2604,0,58,0
51,7,0,2,1,1,5,2,2,8,2,25818.0,19,0,1,divorciado,graduado,2778,0,49,0
24,7,3,4,0,2,37,8,5,56,12,37509.0,118,0,1,uniao_estavel,mestrado,2814,0,44,0
79,7,1,2,0,1,4,0,0,4,0,25176.0,8,1,1,uniao_estavel,segundo_grau,2482,0,44,0
26,8,3,4,0,3,99,0,2,11,4,43586.0,116,1,0,casado,graduado,2827,0,40,0
86,5,5,12,2,4,176,21,72,98,136,53230.0,503,1,0,casado,segundo_grau,2854,0,64,0
68,5,1,4,0,2,54,0,0,10,0,50116.0,64,1,1,uniao_estavel,graduado,2168,0,63,0
98,2,5,12,6,1,997,30,15,414,99,84906.0,1555,0,0,uniao_estavel,graduado,2427,0,48,0
34,5,7,8,1,2,356,9,0,107,19,61286.0,491,1,0,casado,graduado,2490,0,54,0
60,2,4,10,3,1,1311,89,0,359,46,82333.0,1805,0,0,casado,doutorado,2615,0,34,1
3,6,8,7,4,4,890,25,63,292,0,65220.0,1270,0,0,uniao_estavel,doutorado,2823,0,55,1
65,7,1,2,0,1,4,0,0,2,0,33590.0,6,1,2,uniao_estavel,graduado,2397,0,46,0
83,7,1,3,0,1,17,3,0,14,7,30992.0,41,0,1,divorciado,graduado,2592,0,44,0
64,3,5,8,6,1,960,38,0,883,50,72309.0,1931,0,0,solteiro,mestrado,2634,0,44,1
69,8,2,2,1,3,1,30,3,2,20,16005.0,56,0,1,casado,primeiro_grau,2843,0,40,0
48,2,3,6,5,3,240,0,67,500,199,65487.0,1006,0,0,solteiro,mestrado,2329,0,63,0
21,7,8,4,2,1,301,7,11,61,4,58692.0,384,1,0,casado,graduado,2243,0,55,0
30,6,3,3,4,5,154,11,0,50,6,40590.0,221,1,1,viuvo,graduado,2429,0,51,0
39,7,1,2,1,1,2,1,3,6,4,20587.0,16,0,1,solteiro,graduado,2208,0,50,0
76,2,2,5,2,1,104,12,12,48,4,62637.0,180,1,0,divorciado,mestrado,2279,0,66,0
11,9,3,2,2,4,70,2,3,37,4,29435.0,116,1,1,divorciado,mestrado,2851,0,54,1
26,8,1,3,0,1,2,6,0,9,3,19346.0,20,0,1,divorciado,graduado,2309,0,46,0
34,6,2,3,0,2,23,1,2,11,3,35788.0,40,1,1,casado,graduado,2316,0,49,0
72,5,2,4,1,5,43,0,4,12,8,36997.0,67,1,1,divorciado,graduado,2672,0,52,0
13,6,2,4,0,1,4,1,24,11,16,23539.0,56,0,0,casado,graduado,2280,0,63,0
58,6,9,8,4,7,654,15,7,92,0,65333.0,768,1,0,solteiro,graduado,2322,0,47,0
12,4,11,4,3,1,912,36,72,170,47,78499.0,1237,0,0,solteiro,graduado,2377,0,63,1
23,9,2,2,0,1,25,1,0,8,0,29732.0,34,0,1,uniao_estavel,doutorado,2255,0,49,0
33,5,3,3,1,4,24,2,4,22,0,41275.0,52,2,1,uniao_estavel,mestrado,2256,0,60,0
30,5,4,7,1,4,141,14,11,114,15,63516.0,295,1,1,uniao_estavel,doutorado,2517,0,47,0
15,4,1,4,1,2,71,1,0,13,3,42769.0,88,1,0,casado,doutorado,2419,0,58,0
25,7,2,3,0,2,35,1,1,16,0,49572.0,53,1,1,casado,mestrado,2355,0,62,0
4,4,5,6,3,2,496,48,32,849,229,69209.0,1654,0,0,casado,graduado,2809,0,48,0
80,8,3,3,1,4,9,10,9,11,13,17148.0,52,0,1,casado,graduado,2311,0,44,0
30,6,3,3,4,5,154,11,0,50,6,40590.0,221,1,1,viuvo,graduado,2429,0,51,0
6,7,1,3,0,1,9,5,1,5,4,30560.0,24,0,1,uniao_estavel,mestrado,2526,0,44,0
16,6,2,4,0,2,26,7,3,23,4,32146.0,63,0,1,casado,segundo_grau,2207,0,37,0
57,6,3,4,1,5,77,10,8,44,10,41713.0,149,1,1,divorciado,segundo_grau,2220,0,56,0
9,3,1,3,0,1,11,2,2,7,4,34176.0,26,1,0,uniao_estavel,mestrado,2317,0,45,0
59,6,7,9,4,2,576,7,7,115,19,58482.0,724,1,0,casado,doutorado,2268,0,65,0
78,4,4,6,1,1,89,42,15,89,34,59686.0,269,1,0,solteiro,graduado,2314,0,55,0
90,6,9,4,10,3,1013,46,30,399,60,60896.0,1548,1,0,casado,doutorado,2785,0,56,1
74,6,6,4,2,1,224,12,12,48,4,62994.0,300,0,1,uniao_estavel,graduado,2276,0,40,0
10,6,5,8,1,6,200,15,19,111,50,47320.0,395,1,0,uniao_estavel,graduado,2491,0,63,0
